Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
27/07/2023,15:30,EUROPE - EUROPA CONFERENCE LEAGUE,Austria Vienna (Aut),Borac Banja Luka (Bih),QUALIFICATION ,1.17,6.0,15.0,1.57,2.35,2.38,1.53
27/07/2023,15:30,EUROPE - EUROPA CONFERENCE LEAGUE,Lech Poznan (Pol),Kauno Zalgiris (Ltu),QUALIFICATION ,1.1,7.5,21.0,1.57,2.35,3.25,1.33
27/07/2023,15:45,EUROPE - EUROPA CONFERENCE LEAGUE,Derry City (Nir),KuPS (Fin),QUALIFICATION ,2.15,3.25,3.1,2.4,1.53,2.2,1.62
27/07/2023,15:45,EUROPE - EUROPA CONFERENCE LEAGUE,Linfield (Nir),Pogon Szczecin (Pol),QUALIFICATION ,4.0,3.75,1.75,1.9,1.9,1.83,1.83
27/07/2023,16:00,EUROPE - EUROPA CONFERENCE LEAGUE,Crusaders (Nir),Rosenborg (Nor),QUALIFICATION ,5.25,4.0,1.53,1.75,2.05,1.83,1.83
27/07/2023,16:00,EUROPE - EUROPA CONFERENCE LEAGUE,Shkupi (Mkd),Levski Sofia (Bul),QUALIFICATION ,3.1,3.25,2.05,2.2,1.65,2.0,1.73
27/07/2023,16:00,EUROPE - EUROPA CONFERENCE LEAGUE,Sutjeska (Mne),FC Santa Coloma (And),QUALIFICATION ,1.5,3.8,5.75,2.1,1.7,2.25,1.57
27/07/2023,16:00,EUROPE - EUROPA CONFERENCE LEAGUE,Zeljeznicar (Bih),Neftci Baku (Aze),QUALIFICATION ,2.45,3.0,2.88,2.2,1.65,1.83,1.83
27/07/2023,17:00,PERU - LIGA 1,Sporting Cristal,Binacional,CLAUSURA ,1.18,7.0,17.0,1.48,2.6,2.2,1.62
27/07/2023,00:00,USA - USL CHAMPIONSHIP,Sacramento Republic,Phoenix Rising,-,2.12,3.48,3.12,1.78,2.01,1.61,2.25
