Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
30/07/2023,16:00,BOLIVIA - DIVISION PROFESIONAL,Guabira,Santa Cruz,ROUND 21,1.7,3.75,5.25,1.93,1.88,1.83,1.83
30/07/2023,20:30,BOLIVIA - DIVISION PROFESIONAL,Blooming,Independiente Petrolero,ROUND 21,1.55,4.75,5.5,1.75,2.05,1.83,1.83
30/07/2023,11:00,BRAZIL - SERIE A,Sao Paulo,Bahia,ROUND 17,1.57,3.8,6.5,2.05,1.85,2.0,1.75
30/07/2023,16:00,BRAZIL - SERIE A,America MG,Palmeiras,ROUND 17,3.4,3.5,2.1,2.07,1.83,1.8,1.95
30/07/2023,16:00,BRAZIL - SERIE A,Botafogo RJ,Coritiba,ROUND 17,1.55,3.8,6.5,2.0,1.8,2.05,1.7
30/07/2023,18:30,BRAZIL - SERIE A,Goias,Gremio,ROUND 17,3.1,3.25,2.38,2.0,1.8,1.8,1.95
30/07/2023,11:00,BRAZIL - SERIE B,Tombense,Criciuma,ROUND 20,2.3,3.14,3.34,2.54,1.53,2.09,1.71
30/07/2023,15:30,BRAZIL - SERIE B,Novorizontino,Vila Nova FC,ROUND 20,2.15,3.05,3.82,2.75,1.38,2.33,1.57
30/07/2023,18:00,BRAZIL - SERIE B,Ponte Preta,Vitoria,ROUND 20,2.47,3.13,3.04,2.4,1.49,2.06,1.73
30/07/2023,13:00,BULGARIA - PARVA LIGA,Arda,CSKA 1948 Sofia,ROUND 3,3.31,3.48,2.15,1.94,1.88,1.75,2.03
30/07/2023,15:15,BULGARIA - PARVA LIGA,Levski Sofia,Lok. Sofia,ROUND 3,1.25,5.5,15.0,1.7,2.1,2.5,1.5
30/07/2023,15:00,CANADA - CANADIAN PREMIER LEAGUE,York Utd,HFX Wanderers,-,2.45,3.3,2.67,1.98,1.81,1.73,2.06
30/07/2023,13:30,CHILE - PRIMERA DIVISION,Magallanes,U. De Chile,ROUND 19,2.88,3.2,2.55,2.2,1.65,1.83,1.83
30/07/2023,16:00,CHILE - PRIMERA DIVISION,Palestino,Copiapo,ROUND 19,1.73,4.0,4.5,1.75,2.05,1.73,2.0
30/07/2023,18:30,CHILE - PRIMERA DIVISION,Curico Unido,Union La Calera,ROUND 19,2.5,3.5,2.7,1.8,2.0,1.62,2.2
30/07/2023,21:00,CHILE - PRIMERA DIVISION,Coquimbo,Everton,ROUND 19,2.88,3.3,2.5,2.1,1.7,1.83,1.83
30/07/2023,08:35,CHINA - SUPER LEAGUE,Shandong Taishan,Beijing Guoan,ROUND 19,1.8,3.6,4.5,1.85,2.0,1.75,2.0
30/07/2023,08:35,CHINA - SUPER LEAGUE,Wuhan Three Towns,Qingdao Hainiu,ROUND 19,1.3,5.75,9.0,1.57,2.35,1.91,1.91
30/07/2023,17:30,COLOMBIA - PRIMERA A,Once Caldas,Dep. Cali,CLAUSURA ,2.15,3.3,3.5,2.15,1.67,1.8,1.91
30/07/2023,19:45,COLOMBIA - PRIMERA A,America De Cali,Dep. Pasto,CLAUSURA ,1.75,3.6,4.75,2.08,1.73,2.0,1.73
30/07/2023,22:00,COLOMBIA - PRIMERA A,Huila,Pereira,CLAUSURA ,2.38,3.3,3.0,2.08,1.73,1.8,1.91
30/07/2023,13:45,CROATIA - HNL,Rudes,Osijek,ROUND 2,3.75,3.4,1.85,2.1,1.7,1.91,1.8
30/07/2023,16:05,CROATIA - HNL,Hajduk Split,Rijeka,ROUND 2,1.91,3.6,3.5,1.88,1.98,1.73,2.0
30/07/2023,09:00,DENMARK - SUPERLIGA,Midtjylland,Silkeborg,ROUND 2,1.75,3.8,4.5,1.67,2.15,1.7,2.05
30/07/2023,11:00,DENMARK - SUPERLIGA,Randers FC,Hvidovre IF,ROUND 2,1.67,3.8,5.25,1.7,2.1,1.7,2.05
30/07/2023,13:00,DENMARK - SUPERLIGA,Brondby,Odense,ROUND 2,1.75,3.75,4.33,1.6,2.3,1.57,2.25
30/07/2023,09:00,DENMARK - 1ST DIVISION,Helsingor,B.93,ROUND 2,1.8,4.0,4.0,1.65,2.2,1.62,2.2
30/07/2023,09:00,FINLAND - VEIKKAUSLIIGA,Haka,Lahti,-,1.85,3.4,4.0,1.75,2.05,1.67,2.1
30/07/2023,10:00,FINLAND - VEIKKAUSLIIGA,Honka,AC Oulu,-,1.91,3.25,3.8,2.05,1.75,1.95,1.8
30/07/2023,10:00,FINLAND - VEIKKAUSLIIGA,KuPS,KTP,-,1.44,4.2,6.0,1.93,1.93,2.1,1.67
30/07/2023,12:30,FINLAND - VEIKKAUSLIIGA,Mariehamn,Inter Turku,-,2.8,3.25,2.3,1.93,1.93,1.75,2.0
30/07/2023,08:30,GERMANY - 2. BUNDESLIGA,Braunschweig,Holstein Kiel,ROUND 1,2.55,3.8,2.5,1.57,2.35,1.5,2.5
30/07/2023,08:30,GERMANY - 2. BUNDESLIGA,Greuther Furth,Paderborn,ROUND 1,2.45,3.6,2.75,1.62,2.25,1.5,2.5
30/07/2023,08:30,GERMANY - 2. BUNDESLIGA,Hansa Rostock,Nurnberg,ROUND 1,2.5,3.25,2.88,2.1,1.7,1.83,1.83
30/07/2023,15:00,HUNGARY - OTP BANK LIGA,Zalaegerszegi,Kisvarda,ROUND 1,2.75,3.4,2.55,1.98,1.88,1.73,2.0
30/07/2023,07:00,JAPAN - J2 LEAGUE,Kanazawa,Omiya Ardija,ROUND 28,1.91,3.75,3.75,1.73,2.08,1.67,2.1
30/07/2023,12:00,LITHUANIA - A LYGA,Hegelmann,Riteriai,ROUND 24,1.44,4.25,6.68,1.85,1.93,1.95,1.81
30/07/2023,15:00,LITHUANIA - A LYGA,Zalgiris,FK Panevezys,ROUND 24,2.08,3.3,3.39,2.09,1.72,1.83,1.93
30/07/2023,15:00,MONTENEGRO - PRVA CRNOGORSKA LIGA,Buducnost,Decic,ROUND 2,,,,,,,
30/07/2023,15:00,MONTENEGRO - PRVA CRNOGORSKA LIGA,Mornar Bar,Sutjeska,ROUND 2,,,,,,,
30/07/2023,15:30,MONTENEGRO - PRVA CRNOGORSKA LIGA,Arsenal Tivat,Jezero,ROUND 2,2.37,2.94,3.18,2.47,1.48,2.12,1.69
30/07/2023,12:00,NORWAY - ELITESERIEN,Aalesund,Stromsgodset,ROUND 16,2.38,3.4,2.9,1.7,2.1,1.57,2.25
30/07/2023,12:00,NORWAY - ELITESERIEN,Brann,Viking,ROUND 16,1.8,4.0,4.0,1.4,2.88,1.4,2.75
30/07/2023,12:00,NORWAY - ELITESERIEN,Lillestrom,Ham-Kam,ROUND 16,1.45,4.5,6.5,1.5,2.5,1.62,2.2
30/07/2023,12:00,NORWAY - ELITESERIEN,Rosenborg,Odd,ROUND 16,1.75,3.6,4.75,1.8,2.0,1.75,2.0
30/07/2023,12:00,NORWAY - ELITESERIEN,Sarpsborg 08,Haugesund,ROUND 16,1.44,4.75,6.5,1.4,2.88,1.5,2.5
30/07/2023,14:15,NORWAY - ELITESERIEN,Bodo/Glimt,Tromso,ROUND 16,1.33,5.0,9.0,1.48,2.6,1.7,2.05
30/07/2023,17:00,PARAGUAY - PRIMERA DIVISION,Guairena FC,Tacuary,CLAUSURA ,2.2,3.2,3.1,2.1,1.7,1.8,1.91
30/07/2023,19:30,PARAGUAY - PRIMERA DIVISION,Resistencia,Cerro Porteno,CLAUSURA ,5.25,4.2,1.5,1.67,2.15,1.8,1.91
30/07/2023,15:00,PERU - LIGA 1,Grau,Deportivo Garcilaso,CLAUSURA ,1.55,4.0,6.5,1.83,2.03,1.83,1.83
30/07/2023,10:00,POLAND - EKSTRAKLASA,Stal Mielec,Piast Gliwice,ROUND 2,3.8,3.2,2.1,2.35,1.57,2.05,1.7
30/07/2023,12:30,POLAND - EKSTRAKLASA,Lech Poznan,Radomiak Radom,ROUND 2,1.75,3.6,5.0,2.05,1.75,2.0,1.75
30/07/2023,15:00,POLAND - EKSTRAKLASA,Cracovia,Legia,ROUND 2,,,,,,,
30/07/2023,15:00,POLAND - EKSTRAKLASA,Pogon Szczecin,Widzew Lodz,ROUND 2,1.6,4.0,5.75,1.73,2.08,1.8,1.95
30/07/2023,12:30,ROMANIA - LIGA 1,Farul Constanta,Poli Iasi,ROUND 3,1.53,4.0,5.75,2.1,1.7,2.2,1.62
30/07/2023,15:30,ROMANIA - LIGA 1,CFR Cluj,Univ. Craiova,ROUND 3,2.25,3.1,3.3,2.2,1.65,1.83,1.83
30/07/2023,13:55,SERBIA - SUPER LIGA,Napredak,Zeleznicar Pancevo,ROUND 1,1.92,3.34,4.0,2.25,1.64,1.95,1.81
30/07/2023,13:55,SERBIA - SUPER LIGA,Novi Pazar,Radnicki 1923,ROUND 1,2.23,3.16,3.27,2.38,1.58,1.97,1.79
30/07/2023,15:00,SERBIA - SUPER LIGA,Crvena zvezda,Vojvodina,ROUND 1,1.11,8.5,19.5,1.36,2.79,2.23,1.62
30/07/2023,12:30,SLOVENIA - PRVA LIGA,Domzale,Bravo,ROUND 2,2.21,3.32,3.29,2.19,1.68,1.88,1.88
30/07/2023,12:30,SLOVENIA - PRVA LIGA,Maribor,Aluminij,ROUND 2,1.36,5.0,8.25,1.68,2.19,1.95,1.81
30/07/2023,15:15,SLOVENIA - PRVA LIGA,Celje,Mura,ROUND 2,1.89,3.64,3.95,1.9,1.9,1.77,2.0
30/07/2023,07:00,SOUTH KOREA - K LEAGUE 2,Bucheon FC 1995,Busan,ROUND 24,2.75,3.2,2.4,2.1,1.7,1.83,1.83
30/07/2023,07:30,SOUTH KOREA - K LEAGUE 2,Ansan Greeners,Cheonan City,ROUND 24,2.05,3.4,3.2,1.93,1.88,1.73,2.0
30/07/2023,10:00,SWEDEN - ALLSVENSKAN,Hammarby,Norrkoping,ROUND 17,1.85,3.8,3.8,1.7,2.1,1.67,2.1
30/07/2023,10:00,SWEDEN - ALLSVENSKAN,Mjallby,Djurgarden,ROUND 17,3.4,3.3,2.15,2.15,1.67,1.95,1.8
30/07/2023,12:30,SWEDEN - ALLSVENSKAN,Goteborg,Kalmar,ROUND 17,2.25,3.25,3.3,2.15,1.67,1.91,1.91
30/07/2023,08:00,SWEDEN - SUPERETTAN,Trelleborg,Landskrona,ROUND 16,2.0,3.4,3.3,1.75,2.05,1.67,2.1
30/07/2023,10:00,SWEDEN - SUPERETTAN,Vasteras SK,Gefle,ROUND 16,1.25,5.25,9.5,1.53,2.4,1.95,1.8
30/07/2023,09:15,SWITZERLAND - SUPER LEAGUE,Luzern,Lausanne Ouchy,ROUND 2,1.62,4.0,5.25,1.65,2.2,1.73,2.0
30/07/2023,11:30,SWITZERLAND - SUPER LEAGUE,Basel,Winterthur,ROUND 2,1.83,3.75,4.2,1.67,2.15,1.62,2.2
30/07/2023,11:30,SWITZERLAND - SUPER LEAGUE,Yverdon,Young Boys,ROUND 2,6.5,5.25,1.4,1.44,2.7,1.62,2.2
30/07/2023,09:15,SWITZERLAND - CHALLENGE LEAGUE,Baden,Bellinzona,ROUND 2,2.23,3.7,2.96,1.59,2.16,1.53,2.43
30/07/2023,09:15,SWITZERLAND - CHALLENGE LEAGUE,Wil,Vaduz,ROUND 2,2.02,3.82,3.33,1.54,2.25,1.51,2.48
30/07/2023,09:00,UKRAINE - PREMIER LEAGUE,LNZ Cherkasy,Ch. Odessa,ROUND 1,2.41,3.2,3.09,2.04,1.78,1.77,2.0
30/07/2023,11:00,UKRAINE - PREMIER LEAGUE,Dyn. Kyiv,Minaj,ROUND 1,1.27,5.7,11.0,1.79,2.03,2.45,1.52
30/07/2023,13:00,UKRAINE - PREMIER LEAGUE,Oleksandriya,Kryvbas,ROUND 1,2.46,3.3,2.94,2.11,1.73,1.83,1.93
30/07/2023,16:00,URUGUAY - PRIMERA DIVISION,Defensor Sp.,Liverpool M.,TORNEO INTERMEDIO ,2.1,3.1,3.25,1.83,1.98,1.67,2.1
30/07/2023,19:00,USA - USL CHAMPIONSHIP,San Diego Loyal,Colorado Springs,-,1.84,3.72,3.75,1.71,2.11,1.61,2.25
