Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
22/07/2023,08:35,CHINA - SUPER LEAGUE,Zhejiang Professional,Shandong Taishan,ROUND 18,4.0,3.4,2.0,1.95,1.9,1.75,2.0
22/07/2023,18:10,COLOMBIA - PRIMERA A,Aguilas,Atl. Nacional,CLAUSURA ,2.6,3.3,2.8,2.15,1.67,1.83,1.83
22/07/2023,20:20,COLOMBIA - PRIMERA A,U. Magdalena,America De Cali,CLAUSURA ,2.88,3.25,2.4,2.15,1.67,1.83,1.83
22/07/2023,22:30,COLOMBIA - PRIMERA A,Millonarios,Pereira,CLAUSURA ,1.62,3.8,5.75,2.0,1.85,2.0,1.73
22/07/2023,13:45,CROATIA - HNL,Rijeka,Rudes,ROUND 1,1.33,4.5,8.0,1.8,2.05,2.1,1.67
22/07/2023,16:00,CROATIA - HNL,Osijek,Slaven Belupo,ROUND 1,1.57,3.5,5.75,2.15,1.67,2.2,1.62
22/07/2023,11:00,DENMARK - SUPERLIGA,Lyngby,FC Copenhagen,ROUND 1,5.5,4.0,1.62,1.73,2.08,1.75,2.0
22/07/2023,09:00,DENMARK - 1ST DIVISION,B.93,Aalborg,ROUND 1,5.5,4.5,1.55,1.6,2.3,1.67,2.1
22/07/2023,11:00,ESTONIA - MEISTRILIIGA,Tallinna Kalev,Parnu JK Vaprus,ROUND 21,2.15,3.4,3.12,1.88,1.9,1.68,2.13
22/07/2023,13:30,ESTONIA - MEISTRILIIGA,Kalju,Harju JK Laagri,ROUND 21,1.41,4.5,6.73,1.68,2.16,1.83,1.93
22/07/2023,11:00,FINLAND - VEIKKAUSLIIGA,AC Oulu,KTP,-,1.73,3.6,4.33,1.9,1.95,1.8,1.95
22/07/2023,11:00,FINLAND - VEIKKAUSLIIGA,HJK,Ilves,-,1.53,3.75,5.75,2.1,1.7,2.2,1.62
22/07/2023,11:00,FINLAND - VEIKKAUSLIIGA,Inter Turku,SJK,-,2.55,3.25,2.5,2.05,1.8,1.8,1.95
22/07/2023,07:00,JAPAN - J1 LEAGUE,Vissel Kobe,Kawasaki Frontale,ROUND 16,2.38,3.5,2.9,1.75,2.05,1.62,2.2
22/07/2023,06:00,JAPAN - J2 LEAGUE,Machida,Chiba,ROUND 27,2.05,3.2,4.0,2.5,1.5,2.1,1.67
22/07/2023,06:00,JAPAN - J2 LEAGUE,Tochigi SC,Shimizu S-Pulse,ROUND 27,5.5,4.0,1.62,2.03,1.83,2.0,1.73
22/07/2023,07:00,JAPAN - J2 LEAGUE,Fujieda MYFC,Kanazawa,ROUND 27,2.15,3.6,3.2,1.53,2.4,1.5,2.5
22/07/2023,07:00,JAPAN - J2 LEAGUE,Montedio Yamagata,V-Varen Nagasaki,ROUND 27,2.3,3.5,3.0,1.73,2.08,1.57,2.25
22/07/2023,07:00,JAPAN - J2 LEAGUE,Oita Trinita,Iwaki,ROUND 27,2.15,3.4,3.4,2.05,1.75,1.83,1.83
22/07/2023,07:00,JAPAN - J2 LEAGUE,Renofa Yamaguchi,Blaublitz,ROUND 27,2.88,2.9,2.8,2.88,1.4,2.25,1.57
22/07/2023,07:00,JAPAN - J2 LEAGUE,Tokushima,Kofu,ROUND 27,3.5,3.0,2.3,2.2,1.65,1.83,1.83
22/07/2023,13:00,LITHUANIA - A LYGA,Dainava Alytus,Kauno Zalgiris,ROUND 23,3.03,3.22,2.28,2.13,1.7,1.83,1.93
22/07/2023,15:00,MONTENEGRO - PRVA CRNOGORSKA LIGA,Mladost DG,Buducnost,ROUND 1,,,,,,,
22/07/2023,15:30,MONTENEGRO - PRVA CRNOGORSKA LIGA,Decic,Jedinstvo,ROUND 1,1.62,3.72,5.17,2.03,1.77,1.97,1.79
22/07/2023,15:30,MONTENEGRO - PRVA CRNOGORSKA LIGA,OFK Petrovac,Mornar Bar,ROUND 1,2.29,3.1,3.13,2.35,1.58,1.95,1.81
22/07/2023,13:00,NORWAY - ELITESERIEN,Molde,Sarpsborg 08,ROUND 15,1.45,5.0,6.0,1.29,3.6,1.44,2.63
22/07/2023,17:00,PARAGUAY - PRIMERA DIVISION,Sportivo Trinidense,Resistencia,CLAUSURA ,1.67,3.6,4.75,1.83,1.98,1.8,1.91
22/07/2023,19:30,PARAGUAY - PRIMERA DIVISION,Cerro Porteno,General Caballero JLM,CLAUSURA ,1.53,4.0,5.25,1.73,2.08,1.83,1.83
22/07/2023,15:00,PERU - LIGA 1,Alianza Atl.,Cusco,CLAUSURA ,2.15,3.4,3.5,1.93,1.93,1.73,2.0
22/07/2023,17:30,PERU - LIGA 1,ADT Tarma,Grau,CLAUSURA ,1.75,3.8,4.5,1.73,2.08,1.67,2.1
22/07/2023,22:30,PERU - LIGA 1,Alianza Lima,U. de Deportes,CLAUSURA ,2.05,3.5,3.6,2.03,1.83,1.8,1.91
22/07/2023,10:00,POLAND - EKSTRAKLASA,Stal Mielec,Cracovia,ROUND 1,2.7,3.2,2.4,2.15,1.67,1.95,1.8
22/07/2023,12:30,POLAND - EKSTRAKLASA,Rakow,Jagiellonia,ROUND 1,1.33,4.5,9.0,1.75,2.05,2.1,1.67
22/07/2023,15:00,POLAND - EKSTRAKLASA,Piast Gliwice,Lech Poznan,ROUND 1,3.0,3.1,2.25,2.25,1.62,1.95,1.8
22/07/2023,12:15,ROMANIA - LIGA 1,Farul Constanta,FC Voluntari,ROUND 2,2.1,3.2,3.3,2.1,1.78,1.83,1.83
22/07/2023,15:30,ROMANIA - LIGA 1,FCSB,Din. Bucuresti,ROUND 2,1.36,4.5,6.5,1.57,2.35,1.8,1.91
22/07/2023,12:30,SLOVENIA - PRVA LIGA,Bravo,Rogaska,ROUND 1,1.94,3.48,3.93,2.12,1.72,1.89,1.87
22/07/2023,12:30,SLOVENIA - PRVA LIGA,Mura,Domzale,ROUND 1,2.06,3.52,3.48,1.91,1.89,1.73,2.05
22/07/2023,15:15,SLOVENIA - PRVA LIGA,Koper,O. Ljubljana,ROUND 1,3.22,3.42,2.21,2.0,1.81,1.77,2.0
22/07/2023,07:00,SOUTH KOREA - K LEAGUE 1,Suwon FC,Gwangju FC,ROUND 24,3.6,3.3,2.1,1.85,2.0,1.62,2.2
22/07/2023,07:30,SOUTH KOREA - K LEAGUE 1,Gangwon,Suwon Bluewings,ROUND 24,2.55,3.3,2.63,2.25,1.62,1.91,1.8
22/07/2023,07:30,SOUTH KOREA - K LEAGUE 1,Seoul,Incheon,ROUND 24,1.95,3.3,3.6,1.98,1.88,1.8,1.91
22/07/2023,08:00,SOUTH KOREA - K LEAGUE 1,Daejeon,Daegu,ROUND 24,2.5,3.3,2.6,1.93,1.93,1.62,2.2
22/07/2023,10:00,SWEDEN - ALLSVENSKAN,Djurgarden,Elfsborg,ROUND 16,2.38,3.5,2.9,1.83,2.03,1.67,2.1
22/07/2023,12:30,SWEDEN - ALLSVENSKAN,Varnamo,Hacken,ROUND 16,4.5,4.0,1.7,1.53,2.4,1.57,2.25
22/07/2023,08:00,SWEDEN - SUPERETTAN,Landskrona,AFC Eskilstuna,ROUND 15,1.7,3.5,4.5,1.75,2.05,1.7,2.05
22/07/2023,10:00,SWEDEN - SUPERETTAN,Gefle,Ostersund,ROUND 15,3.0,3.25,2.2,1.98,1.88,1.75,2.0
22/07/2023,10:00,SWEDEN - SUPERETTAN,Skovde AIK,Orgryte,ROUND 15,2.9,3.3,2.1,1.73,2.08,1.62,2.2
22/07/2023,10:00,SWEDEN - SUPERETTAN,Sundsvall,Orebro,ROUND 15,3.1,3.4,2.1,1.73,2.08,1.62,2.2
22/07/2023,13:00,SWITZERLAND - SUPER LEAGUE,Grasshoppers,Servette,ROUND 1,3.75,3.8,1.91,1.62,2.25,1.57,2.25
22/07/2023,13:00,SWITZERLAND - SUPER LEAGUE,St. Gallen,Basel,ROUND 1,1.85,4.0,3.8,1.5,2.5,1.5,2.5
22/07/2023,15:30,SWITZERLAND - SUPER LEAGUE,Winterthur,Luzern,ROUND 1,3.6,3.6,2.0,1.7,2.1,1.57,2.25
22/07/2023,12:15,URUGUAY - PRIMERA DIVISION,Racing Montevideo,Maldonado,TORNEO INTERMEDIO ,2.3,3.2,3.0,2.08,1.73,1.83,1.83
22/07/2023,15:00,URUGUAY - PRIMERA DIVISION,Danubio,River Plate,TORNEO INTERMEDIO ,2.0,3.3,3.4,2.05,1.75,1.83,1.83
22/07/2023,19:30,URUGUAY - PRIMERA DIVISION,Nacional,Cerro Largo,TORNEO INTERMEDIO ,1.53,4.0,5.5,1.93,1.88,2.0,1.73
22/07/2023,20:00,USA - USL CHAMPIONSHIP,Indy Eleven,Tampa Bay,-,3.02,3.38,2.21,1.88,1.9,1.67,2.15
22/07/2023,20:30,USA - USL CHAMPIONSHIP,Charleston,Pittsburgh,-,2.38,3.3,2.76,1.99,1.8,1.74,2.04
22/07/2023,20:30,USA - USL CHAMPIONSHIP,Detroit,Monterey Bay,-,2.28,3.28,2.99,2.05,1.75,1.78,1.99
22/07/2023,21:00,USA - USL CHAMPIONSHIP,Louisville City,Birmingham,-,1.82,3.54,4.06,1.95,1.83,1.8,1.96
22/07/2023,21:30,USA - USL CHAMPIONSHIP,Memphis,Orange County SC,-,1.77,3.74,4.06,1.72,2.1,1.64,2.2
22/07/2023,22:00,USA - USL CHAMPIONSHIP,New Mexico,Sacramento Republic,-,2.77,3.28,2.38,2.0,1.79,1.74,2.04
22/07/2023,22:00,USA - USL CHAMPIONSHIP,San Antonio,Miami FC,-,1.51,4.1,5.77,1.81,1.98,1.85,1.91
22/07/2023,22:30,USA - USL CHAMPIONSHIP,El Paso,Oakland Roots,-,1.89,3.46,3.82,1.99,1.8,1.8,1.96
22/07/2023,23:30,USA - USL CHAMPIONSHIP,Las Vegas Lights,Hartford Athletic,-,1.83,3.65,3.85,1.78,2.01,1.67,2.15
22/07/2023,23:30,USA - USL CHAMPIONSHIP,Phoenix Rising,Colorado Springs,-,1.81,3.65,3.95,1.81,1.98,1.69,2.11
