League,Date,Time,Rodada,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
Czech Republic First League,2023-04-26,12:30:00,29,Jablonec,Sigma Olomouc,2.23,3.4,2.64,1.06,8.0,1.29,3.5,1.83,1.97,3.0,1.36,5.5,1.13,1.68,2.1
Czech Republic First League,2023-04-26,12:30:00,29,Hradec Králové,Slovan Liberec,2.19,3.25,2.8,1.08,7.0,1.39,2.75,1.95,1.9,4.12,1.24,7.75,1.07,1.9,1.78
Czech Republic First League,2023-04-26,12:30:00,29,Zbrojovka Brno,České Budějovice,1.96,3.4,3.15,1.05,9.25,1.25,3.6,1.82,1.98,2.85,1.37,5.7,1.14,1.65,2.15
Egypt Egyptian Premier League,2023-04-26,13:00:00,27,Aswan FC,Al Masry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece Super League,2023-04-26,13:00:00,6,Aris,Olympiakos Piraeus,4.05,3.4,1.86,1.07,9.0,1.36,3.1,2.11,1.68,3.75,1.25,7.5,1.08,1.91,1.8
Austria Bundesliga,2023-04-26,13:30:00,5,Sturm Graz,Austria Wien,1.56,4.15,5.0,0.0,0.0,0.0,0.0,1.73,1.99,0.0,0.0,0.0,0.0,0.0,0.0
Serbia SuperLiga,2023-04-26,13:30:00,2,Mladost Lučani,Napredak,2.29,3.15,3.1,0.0,0.0,0.0,0.0,2.24,1.58,0.0,0.0,0.0,0.0,0.0,0.0
Serbia SuperLiga,2023-04-26,13:30:00,2,Partizan,Red Star Belgrade,3.45,3.35,2.07,1.03,8.0,1.33,2.91,2.08,1.73,3.65,1.22,7.2,1.05,1.84,1.82
Croatia Prva HNL,2023-04-26,14:10:00,31,Gorica,Hajduk Split,3.2,3.3,2.15,1.04,11.75,1.28,3.5,1.95,1.85,3.25,1.3,5.55,1.11,1.73,2.0
Czech Republic First League,2023-04-26,14:30:00,29,Sparta Praha,Viktoria Plzeň,1.6,3.9,4.25,1.04,14.5,1.23,4.2,1.69,2.05,2.85,1.4,5.1,1.17,1.72,1.98
Spain La Liga,2023-04-26,14:30:00,31,Atlético Madrid,RCD Mallorca,1.45,4.35,8.4,1.08,8.5,1.42,2.9,2.25,1.65,4.5,1.2,9.5,1.06,2.63,1.44
Spain La Liga,2023-04-26,14:30:00,31,Getafe CF,Almería,2.18,3.45,3.45,1.08,8.0,1.38,2.95,2.23,1.65,4.3,1.21,9.5,1.06,2.0,1.75
Egypt Egyptian Premier League,2023-04-26,15:00:00,27,Coca-Cola,Pharco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece Super League,2023-04-26,15:00:00,6,AEK Athens,PAOK,1.76,3.55,4.35,1.06,9.5,1.36,3.1,2.04,1.72,3.75,1.25,7.5,1.08,2.0,1.7
Switzerland Super League,2023-04-26,15:30:00,30,Servette,Zürich,2.23,3.55,2.84,1.02,9.1,1.3,3.3,1.84,2.02,3.3,1.3,5.95,1.08,1.73,2.04
Switzerland Super League,2023-04-26,15:30:00,30,St. Gallen,Lugano,1.97,3.75,3.3,1.04,11.0,1.2,4.2,1.58,2.3,2.7,1.45,4.5,1.17,1.57,2.3
England Premier League,2023-04-26,15:30:00,33,Nottingham Forest,Brighton & Hove Albion,6.2,4.55,1.52,1.04,14.0,1.24,4.25,1.76,2.07,2.94,1.43,5.6,1.16,1.91,1.91
Egypt Egyptian Premier League,2023-04-26,15:30:00,19,Zamalek,Ceramica Cleopatra,2.0,3.05,3.65,1.07,7.85,1.38,2.92,2.15,1.62,3.85,1.23,7.4,1.07,1.89,1.81
Austria Bundesliga,2023-04-26,15:30:00,5,Rapid Wien,Salzburg,3.95,3.85,1.77,0.0,0.0,0.0,0.0,1.78,1.93,0.0,0.0,0.0,0.0,0.0,0.0
England Premier League,2023-04-26,15:45:00,33,West Ham United,Liverpool,3.8,4.0,1.89,1.03,15.0,1.23,4.45,1.76,2.07,2.74,1.48,5.1,1.18,1.62,2.2
England Premier League,2023-04-26,15:45:00,33,Chelsea,Brentford,1.65,3.85,5.6,1.06,11.0,1.31,3.6,2.02,1.86,3.4,1.34,6.8,1.12,1.95,1.8
England Championship,2023-04-26,16:00:00,38,Sheffield United,West Bromwich Albion,2.23,3.36,3.26,1.07,9.55,1.36,3.15,2.13,1.72,3.8,1.27,7.6,1.09,1.9,1.9
England Premier League,2023-04-26,16:00:00,33,Manchester City,Arsenal,1.57,4.55,5.4,1.03,17.0,1.2,4.9,1.7,2.17,2.56,1.54,4.65,1.21,1.67,2.1
Colombia Categoria Primera A,2023-04-26,16:00:00,16,Once Caldas,Boyacá Chicó,2.13,3.1,3.2,1.07,9.0,1.38,3.0,2.44,1.52,4.0,1.25,8.0,1.07,1.85,1.9
Spain La Liga,2023-04-26,17:00:00,31,Celta de Vigo,Elche CF,1.4,4.9,8.0,1.04,13.0,1.28,3.75,1.86,2.02,3.2,1.36,6.0,1.13,2.1,1.67
Spain La Liga,2023-04-26,17:00:00,31,Rayo Vallecano,FC Barcelona,4.1,3.8,1.88,1.05,12.0,1.3,3.6,1.96,1.92,3.4,1.33,6.5,1.12,1.8,1.95
Argentina Prim B Nacional,2023-04-26,18:00:00,10,Patronato,Almirante Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia Categoria Primera A,2023-04-26,18:10:00,16,Deportes Tolima,Jaguares de Córdoba,1.67,3.55,4.6,1.05,10.0,1.33,3.25,2.09,1.69,3.75,1.28,7.0,1.09,2.0,1.75
Colombia Categoria Primera A,2023-04-26,20:20:00,16,Rionegro Águilas,Santa Fe,2.01,3.2,3.45,1.07,8.5,1.38,3.0,2.28,1.58,4.0,1.25,8.0,1.07,1.9,1.78
Mexico Ascenso MX,2023-04-26,22:00:00,0,Raya2,Zacatepec Siglo XXI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia Categoria Primera A,2023-04-26,22:30:00,16,Atlético Nacional,Unión Magdalena,1.37,4.4,7.1,1.05,9.0,1.3,3.4,1.92,1.88,3.24,1.33,5.5,1.13,2.0,1.8
