League,Date,Time,Rodada,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
Canada Canadian Premier League,2023-04-30,18:00:00,3,Cavalry FC,Valour FC,2.01,3.21,3.22,1.05,8.0,1.3,3.2,1.99,1.79,3.3,1.28,6.0,1.1,1.91,1.8
Uruguay Primera División,2023-04-30,18:00:00,13,Deportivo Maldonado,Torque,2.47,3.2,2.68,1.07,7.5,1.33,3.25,1.99,1.73,3.5,1.29,6.5,1.1,1.83,1.83
Brazil Serie B,2023-04-30,18:00:00,3,ABC,Ceará,2.65,3.25,2.48,1.05,7.2,1.42,2.75,2.28,1.57,4.33,1.2,8.2,1.03,2.0,1.73
Colombia Categoria Primera A,2023-04-30,18:10:00,17,Junior,Millonarios,3.0,3.05,2.35,1.08,7.25,1.41,2.7,2.35,1.6,4.1,1.2,8.25,1.06,1.95,1.73
Brazil Serie B,2023-04-30,18:15:00,3,Vila Nova,Juventude,2.5,2.95,2.85,1.09,7.0,1.45,2.6,2.28,1.57,4.75,1.18,10.0,1.04,2.0,1.73
Bolivia LFPB,2023-04-30,18:30:00,11,Nacional Potosí,Bolívar,2.3,3.2,2.76,1.03,13.0,1.21,4.1,1.7,1.98,2.65,1.44,4.77,1.16,1.57,2.25
Brazil Serie A,2023-04-30,18:30:00,3,Internacional,Goiás,1.5,3.8,6.0,1.05,11.0,1.3,3.4,2.0,1.8,3.5,1.3,6.5,1.1,2.1,1.67
Brazil Serie A,2023-04-30,18:30:00,3,Cuiabá,Grêmio,2.63,3.1,2.55,1.08,7.25,1.4,2.7,2.2,1.65,4.0,1.21,8.25,1.06,1.95,1.8
Chile Primera División,2023-04-30,19:00:00,12,O'Higgins,Unión Española,2.17,3.4,2.78,1.05,9.0,1.29,3.5,1.86,1.8,3.0,1.36,5.5,1.12,1.67,2.1
Chile Segunda División,2023-04-30,19:00:00,8,Iberia,Provincial Osorno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Venezuela Primera División,2023-04-30,19:15:00,12,Zamora,UCV,1.6,3.45,4.76,1.04,7.4,1.34,2.88,2.05,1.65,3.65,1.22,7.1,1.05,1.91,1.76
Argentina Primera División,2023-04-30,19:30:00,14,Unión Santa Fe,Lanús,2.71,3.03,2.67,1.07,6.3,1.37,2.8,2.24,1.55,4.3,1.17,6.5,1.07,1.97,1.81
Mexico Liga MX,2023-04-30,20:00:00,17,Querétaro,Pachuca,3.8,3.5,1.88,1.05,9.0,1.25,3.6,1.73,2.0,2.8,1.38,5.0,1.13,1.65,2.1
Argentina Prim B Nacional,2023-04-30,20:00:00,12,Atlético Rafaela,Villa Dálmine,1.59,3.5,5.25,1.09,6.75,1.43,2.6,2.23,1.58,4.2,1.19,8.75,1.06,2.2,1.58
Ecuador Primera Categoría Serie A,2023-04-30,20:00:00,8,Delfin SC,CD El Nacional,2.4,3.4,2.7,1.04,10.5,1.24,3.7,1.67,2.06,2.8,1.38,5.0,1.14,1.63,2.1
Argentina Prim B Nacional,2023-04-30,20:15:00,12,Ferro Carril Oeste,Chacarita Juniors,2.5,2.95,2.73,1.08,8.25,1.45,2.56,2.41,1.5,4.4,1.17,8.05,1.05,2.05,1.68
Colombia Categoria Primera A,2023-04-30,20:20:00,17,América de Cali,Deportivo Cali,1.58,3.45,6.1,1.08,8.0,1.47,2.65,2.43,1.56,5.0,1.18,10.0,1.04,2.4,1.55
Argentina Primera División,2023-04-30,20:30:00,14,Talleres Córdoba,Rosario Central,1.79,3.33,4.78,1.07,8.25,1.41,2.65,2.24,1.55,4.3,1.17,9.5,1.05,2.1,1.67
Bolivia LFPB,2023-04-30,20:30:00,11,Wilstermann,Municipal Vinto,2.0,3.4,3.17,1.04,11.0,1.28,3.45,1.85,1.81,3.15,1.33,5.8,1.11,1.73,2.0
Colombia Categoria Primera B,2023-04-30,20:40:00,15,Llaneros,Real Cartagena,1.76,3.3,4.28,1.05,7.3,1.42,2.75,2.23,1.58,4.33,1.2,8.0,1.03,2.1,1.68
Peru Primera División,2023-04-30,21:00:00,14,Carlos Manucci,Unión Comercio,1.85,3.25,3.6,1.02,10.25,1.31,3.5,1.95,1.75,3.3,1.28,6.15,1.08,1.83,1.83
Canada Canadian Premier League,2023-04-30,21:00:00,3,Pacific FC,Forge FC,2.72,2.89,2.47,1.07,8.75,1.38,2.81,1.98,1.74,3.88,1.22,7.2,1.06,2.1,1.67
Peru Primera División,2023-04-30,21:00:00,14,Carlos Manucci,Unión Comercio,1.85,3.25,3.6,1.02,10.25,1.31,3.5,1.95,1.75,3.3,1.28,6.15,1.08,1.83,1.83
Canada Canadian Premier League,2023-04-30,21:00:00,3,Pacific FC,Forge FC,2.72,2.89,2.47,1.07,8.75,1.38,2.81,1.98,1.74,3.88,1.22,7.2,1.06,2.1,1.67
Chile Primera División,2023-04-30,21:30:00,12,Copiapó,Coquimbo Unido,2.3,3.25,2.95,1.04,12.0,1.28,3.6,1.83,1.93,3.25,1.33,6.0,1.12,1.67,2.1
Chile Primera B,2023-04-30,21:30:00,10,Barnechea,San Luis,2.7,3.0,2.35,1.06,7.5,1.42,2.65,2.15,1.61,4.18,1.2,8.5,1.05,1.91,1.85
USA MLS,2023-04-30,22:00:00,0,Minnesota United,FC Dallas,2.25,3.45,3.05,1.01,9.7,1.25,3.6,1.82,1.91,2.9,1.36,5.25,1.13,1.67,2.1
Mexico Liga MX,2023-04-30,22:05:00,17,León,Tigres UANL,2.38,3.2,2.7,1.03,9.5,1.27,3.4,1.85,1.88,3.3,1.29,6.5,1.09,1.7,2.05
Colombia Categoria Primera A,2023-04-30,22:30:00,17,Boyacá Chicó,Atlético Bucaramanga,1.66,3.35,5.3,1.08,8.5,1.42,2.65,2.35,1.6,4.1,1.2,10.5,1.06,2.18,1.65
