League,Date,Time,Rodada,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
Republic of Ireland Premier Division,2023-07-07,15:45:00,23,Derry City,Sligo Rovers,2.19,2.16,5.29,1.07,7.5,1.38,2.9,2.1,1.65,4.2,1.22,7.0,1.08,2.2,1.62
Republic of Ireland Premier Division,2023-07-07,15:45:00,23,Drogheda United,Shamrock Rovers,5.98,2.48,1.85,1.0,10.5,1.23,3.64,1.7,2.0,2.75,1.38,5.0,1.12,1.75,2.0
Republic of Ireland Premier Division,2023-07-07,15:45:00,23,St Patrick's Athl.,Cork City,1.99,2.34,5.62,1.04,10.0,1.22,4.0,1.75,1.95,2.95,1.38,5.0,1.14,1.91,1.91
Republic of Ireland Premier Division,2023-07-07,15:45:00,23,UCD,Shelbourne,7.5,2.55,1.71,1.06,8.0,1.3,3.3,1.88,1.98,3.5,1.28,6.5,1.1,2.2,1.62
Venezuela Primera División,2023-07-07,17:00:00,18,Carabobo,UCV,1.52,3.5,5.2,1.07,7.0,1.38,2.83,2.2,1.6,4.05,1.22,7.8,1.06,2.2,1.6
Peru Primera División,2023-07-07,17:00:00,3,Melgar,Atlético Grau,1.5,4.0,5.75,1.03,14.0,1.23,3.72,1.68,2.07,2.81,1.38,5.0,1.14,1.85,1.85
Paraguay Division Profesional,2023-07-07,18:00:00,1,Resistencia,General Caballero JLM,2.55,3.1,2.6,0.0,0.0,0.0,0.0,1.86,1.9,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Primera División,2023-07-07,19:00:00,23,Gimnasia La Plata,Independiente,2.6,2.75,2.7,1.11,6.0,1.53,2.35,2.71,1.39,5.0,1.15,10.5,1.04,2.1,1.67
Chile Primera División,2023-07-07,19:00:00,16,Audax Italiano,Palestino,2.89,2.11,3.47,1.03,13.0,1.22,4.0,1.81,2.05,2.95,1.4,5.5,1.15,1.62,2.2
Brazil Serie B,2023-07-07,19:00:00,16,Novorizontino,Atlético GO,3.4,1.52,6.35,1.08,7.75,1.45,2.65,2.1,1.65,4.5,1.18,11.0,1.04,2.2,1.62
Uruguay Primera División,2023-07-07,20:00:00,5,La Luz,Wanderers,3.24,2.09,3.11,1.06,8.75,1.34,3.28,1.95,1.75,3.7,1.28,6.75,1.09,1.8,1.91
Paraguay Division Profesional,2023-07-07,20:30:00,1,Libertad,Nacional Asunción,1.5,3.85,5.1,0.0,0.0,0.0,0.0,1.92,1.88,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia LFPB,2023-07-07,21:00:00,18,Municipal Vinto,Santa Cruz,1.6,3.75,4.35,1.04,11.5,1.26,3.6,1.83,1.97,3.02,1.35,5.55,1.12,1.77,1.94
Bolivia LFPB,2023-07-07,21:00:00,18,Municipal Vinto,Santa Cruz,1.6,3.75,4.35,1.04,11.5,1.26,3.6,1.83,1.97,3.02,1.35,5.55,1.12,1.77,1.94
Argentina Primera División,2023-07-07,21:30:00,23,Central Córdoba SdE,Newell's Old Boys,2.45,2.75,2.9,1.11,6.28,1.53,2.3,2.6,1.42,5.46,1.14,11.0,1.03,2.1,1.67
USA USL Championship,2023-07-07,21:30:00,0,Memphis 901,San Antonio,1.83,3.3,3.75,1.05,9.0,1.28,3.5,1.75,1.87,3.3,1.3,5.5,1.12,1.75,2.0
Chile Primera B,2023-07-07,21:30:00,17,Deportes Iquique,San Marcos,1.88,3.2,3.9,1.02,9.0,1.28,3.2,1.85,1.85,3.2,1.28,6.1,1.08,1.82,1.84
Brazil Serie B,2023-07-07,21:30:00,16,Ceará,Botafogo SP,1.7,3.45,4.7,1.07,8.25,1.45,2.65,2.2,1.61,4.75,1.18,10.25,1.05,2.38,1.53
9525,2023-07-07,22:00:00,2,Puebla,Santos Laguna,2.45,3.3,2.45,1.02,17.0,1.18,4.75,1.57,2.25,2.5,1.52,4.33,1.2,1.5,2.5
Peru Primera División,2023-07-07,22:00:00,3,Academia Cantolao,Universitario,8.0,4.5,1.33,1.02,14.0,1.17,4.5,1.68,2.07,2.75,1.4,5.0,1.14,2.0,1.72
Canada Canadian Premier League,2023-07-07,23:00:00,14,Vancouver FC,HFX Wanderers FC,4.5,3.6,1.62,0.0,0.0,0.0,0.0,1.95,1.76,0.0,0.0,0.0,0.0,2.1,1.67
