League,Date,Time,Rodada,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
Brazil Serie D,2023-06-07,20:00:00,6,Águia de Marabá,Nacional AM,2.0,3.1,3.4,0.0,0.0,0.0,0.0,2.05,1.75,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-06-07,20:00:00,6,São Raimundo RR,Tuna Luso,2.05,3.2,3.2,0.0,0.0,0.0,0.0,2.3,1.6,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-06-07,20:00:00,6,Ferroviário,Parnahyba,1.4,4.0,6.5,0.0,0.0,0.0,0.0,2.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-06-07,20:00:00,6,Nacional de Patos,Globo,1.3,4.75,7.5,0.0,0.0,0.0,0.0,1.85,1.95,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-06-07,20:00:00,6,Sergipe,Retrô,2.75,3.0,2.4,0.0,0.0,0.0,0.0,2.4,1.53,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-06-07,20:00:00,6,ASA,Atlético Alagoinhas,1.67,3.5,4.5,0.0,0.0,0.0,0.0,2.05,1.75,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-06-07,20:00:00,6,Portuguesa RJ,Vitória Futebol Clube (ES),1.62,3.4,5.0,0.0,0.0,0.0,0.0,1.95,1.85,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-06-07,20:00:00,6,XV de Piracicaba,Cascavel CR,1.83,3.1,4.0,0.0,0.0,0.0,0.0,2.6,1.48,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-06-07,20:00:00,6,Maringá,CRAC,1.8,3.0,4.5,0.0,0.0,0.0,0.0,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-06-07,20:00:00,6,Aimoré,Independiente FSJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-06-07,20:00:00,6,Novo Hamburgo,Concórdia AC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA USL Championship,2023-06-07,20:30:00,0,Charleston Battery,Detroit City FC,1.72,3.75,4.3,1.01,9.9,1.25,3.75,1.81,1.97,3.0,1.36,5.35,1.1,1.75,2.0
Brazil Serie D,2023-06-07,21:00:00,6,Operário MT,Inter de Limeira,2.63,3.0,2.5,0.0,0.0,0.0,0.0,2.4,1.53,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-06-07,21:00:00,6,Operário MT,Inter de Limeira,2.63,3.0,2.5,0.0,0.0,0.0,0.0,2.4,1.53,0.0,0.0,0.0,0.0,0.0,0.0
USA MLS,2023-06-07,21:30:00,0,FC Dallas,St. Louis City,1.86,3.8,4.0,1.0,10.25,1.22,3.72,1.76,2.13,2.79,1.37,5.05,1.12,1.7,2.08
Brazil Serie B,2023-06-07,21:30:00,11,CRB,Mirassol,2.7,3.0,2.5,1.11,6.0,1.5,2.5,2.28,1.57,4.5,1.17,9.0,1.05,2.0,1.73
Brazil Serie C,2023-06-07,21:30:00,7,EC São José,Altos,1.76,3.4,4.8,1.07,8.75,1.37,2.84,2.24,1.58,3.82,1.22,7.1,1.06,2.0,1.72
USA MLS,2023-06-07,23:30:00,0,Los Angeles FC,Atlanta United FC,1.65,4.0,4.5,1.02,17.0,1.2,4.5,1.55,2.4,2.4,1.52,4.75,1.18,1.65,2.2
