League,Date,Time,Rodada,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
Argentina Prim B Nacional,2023-07-24,18:00:00,23,Aldosivi,Brown de Adrogué,2.37,2.8,2.87,1.1,6.0,1.52,2.43,2.37,1.5,4.75,1.16,8.5,1.04,2.1,1.68
Argentina Primera División,2023-07-24,18:30:00,26,Banfield,Godoy Cruz,2.23,3.03,3.2,1.09,7.75,1.45,2.6,2.35,1.52,4.3,1.18,8.0,1.05,2.05,1.7
Chile Primera B,2023-07-24,19:00:00,19,Deportes Santa Cruz,Univ. Concepción,2.15,3.1,3.1,1.06,9.6,1.31,3.17,1.95,1.7,3.35,1.28,6.25,1.09,1.75,1.95
Bolivia LFPB,2023-07-24,19:00:00,20,Universitario de Vinto,Blooming,1.8,3.3,3.9,1.02,9.2,1.26,3.34,1.8,1.83,3.08,1.3,5.8,1.09,1.77,2.0
Brazil Serie A,2023-07-24,19:00:00,16,Coritiba,Fluminense,3.3,3.2,2.3,1.05,7.5,1.33,3.0,2.2,1.67,3.9,1.2,8.0,1.04,1.95,1.8
Brazil Serie B,2023-07-24,19:00:00,19,Vitória,Chapecoense,1.76,3.35,4.7,1.09,6.5,1.47,2.55,2.41,1.5,5.0,1.16,9.5,1.05,2.15,1.66
Brazil Serie B,2023-07-24,19:00:00,19,Londrina,Botafogo SP,2.5,2.87,2.87,1.11,6.0,1.47,2.5,2.37,1.5,4.75,1.16,10.0,1.04,2.1,1.65
Uruguay Primera División,2023-07-24,19:00:00,7,Cerro,Plaza Colonia,1.92,3.25,3.45,1.07,7.75,1.36,2.95,2.0,1.8,4.0,1.22,7.5,1.07,1.9,1.83
Argentina Primera División,2023-07-24,19:30:00,26,Racing Club,Central Córdoba SdE,1.85,3.4,4.2,1.07,7.0,1.38,2.8,2.2,1.65,3.8,1.22,7.0,1.07,2.0,1.75
Brazil Serie C,2023-07-24,20:00:00,14,EC São José,Volta Redonda,2.15,2.9,3.2,1.07,9.0,1.38,2.81,2.2,1.53,3.87,1.22,7.2,1.06,1.95,1.78
Brazil Serie C,2023-07-24,20:00:00,14,Floresta,Figueirense,2.53,2.95,2.59,1.1,6.85,1.51,2.38,2.65,1.42,4.92,1.14,8.9,1.03,2.2,1.62
Paraguay Division Profesional,2023-07-24,20:00:00,3,Libertad,Guaireña,1.24,5.1,8.3,0.0,0.0,0.0,0.0,1.62,2.23,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Primera División,2023-07-24,20:45:00,26,Boca Juniors,Newell's Old Boys,1.91,3.1,4.5,1.08,6.2,1.55,2.3,2.88,1.4,5.0,1.13,11.0,1.01,2.5,1.5
Bolivia LFPB,2023-07-24,21:00:00,20,Independiente Petrolero,Oriente Petrolero,1.8,3.25,4.0,1.03,8.3,1.31,3.04,1.91,1.73,3.48,1.24,6.75,1.06,1.77,2.0
Colombia Categoria Primera A,2023-07-24,21:00:00,2,Jaguares de Córdoba,Boyacá Chicó,2.25,2.9,3.0,1.08,6.5,1.42,2.62,2.25,1.53,4.0,1.2,8.0,1.05,2.02,1.75
Bolivia LFPB,2023-07-24,21:00:00,20,Independiente Petrolero,Oriente Petrolero,1.8,3.25,4.0,1.03,8.3,1.31,3.04,1.91,1.73,3.48,1.24,6.75,1.06,1.77,2.0
Colombia Categoria Primera A,2023-07-24,21:00:00,2,Jaguares de Córdoba,Boyacá Chicó,2.25,2.9,3.0,1.08,6.5,1.42,2.62,2.25,1.53,4.0,1.2,8.0,1.05,2.02,1.75
Argentina Prim B Nacional,2023-07-24,21:15:00,26,San Martín San Juan,Defensores de Belgrano,2.0,2.8,3.9,1.13,5.25,1.53,2.2,2.75,1.4,5.25,1.13,9.65,1.02,2.5,1.5
Chile Primera División,2023-07-24,21:30:00,18,Audax Italiano,Curicó Unido,2.0,3.2,3.25,1.03,11.0,1.24,3.9,1.83,1.83,3.15,1.34,5.8,1.12,1.73,2.0
9701,2023-07-24,22:05:00,1,Atlante,Leones Negros de la Universidad de Guadalajara,1.64,3.57,4.55,1.06,8.0,1.3,3.2,2.01,1.8,3.3,1.29,6.0,1.09,1.9,1.83
