League,Date,Time,Rodada,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
Paraguay Division Profesional,2023-07-28,18:00:00,4,General Caballero JLM,Sportivo Luqueño,2.69,3.36,2.67,0.0,0.0,0.0,0.0,1.96,1.87,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Primera División,2023-07-28,19:00:00,27,Newell's Old Boys,Talleres Córdoba,2.87,2.87,2.65,1.12,5.75,1.53,2.3,2.6,1.43,5.0,1.14,11.0,1.04,2.15,1.6
Argentina Primera División,2023-07-28,19:00:00,27,Belgrano,Rosario Central,2.4,2.9,3.2,1.11,6.0,1.5,2.4,2.5,1.47,4.75,1.16,10.0,1.05,2.1,1.65
Chile Primera División,2023-07-28,19:00:00,19,O'Higgins,Ñublense,2.0,3.19,4.01,1.08,7.0,1.4,2.75,2.35,1.53,4.0,1.22,7.5,1.07,1.91,1.8
Brazil Serie B,2023-07-28,19:00:00,20,Ceará,Ituano,1.7,3.62,4.94,1.07,8.6,1.41,2.68,2.25,1.57,4.12,1.19,7.6,1.05,2.25,1.57
9288,2023-07-28,19:00:00,13,Rentistas,Sud América,1.78,3.22,4.22,0.0,0.0,1.41,2.6,2.26,1.5,4.3,1.16,0.0,0.0,2.1,1.62
9551,2023-07-28,19:00:00,3,Etar,CSKA Sofia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9551,2023-07-28,19:00:00,3,Slavia Sofia,Ludogorets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9699,2023-07-28,19:00:00,1,Vorskla,Dnipro-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Venezuela Primera División,2023-07-28,19:15:00,21,Monagas,Zamora,1.82,3.32,4.03,1.05,8.0,1.33,3.0,2.01,1.8,3.4,1.29,6.0,1.09,1.82,1.94
Canada Canadian Premier League,2023-07-28,20:00:00,17,Forge FC,Vancouver FC,1.25,5.25,7.6,1.03,18.0,1.19,4.2,1.49,2.24,2.45,1.47,4.2,1.19,2.1,1.67
Colombia Categoria Primera B,2023-07-28,20:00:00,2,Patriotas Boyacá,Real Cartagena,1.7,3.4,5.0,1.05,6.9,1.42,2.57,2.35,1.55,4.33,1.16,8.6,1.02,2.16,1.59
Bolivia LFPB,2023-07-28,20:30:00,21,Royal Pari,Real Tomayapo,1.52,4.04,5.07,1.01,9.7,1.3,3.3,1.9,1.8,3.3,1.3,5.8,1.1,1.93,1.83
Paraguay Division Profesional,2023-07-28,20:30:00,4,Guaraní,Nacional Asunción,2.8,3.1,2.5,0.0,0.0,0.0,0.0,2.15,1.65,0.0,0.0,0.0,0.0,0.0,0.0
Chile Segunda División,2023-07-28,21:00:00,17,Deportes Limache,Melipilla,1.73,3.5,4.5,0.0,0.0,0.0,0.0,2.25,1.62,0.0,0.0,0.0,0.0,2.1,1.7
Chile Segunda División,2023-07-28,21:00:00,17,Deportes Limache,Melipilla,1.73,3.5,4.5,0.0,0.0,0.0,0.0,2.25,1.62,0.0,0.0,0.0,0.0,2.1,1.7
Argentina Primera División,2023-07-28,21:30:00,27,River Plate,Racing Club,1.43,4.5,7.0,1.03,13.0,1.23,4.04,1.74,2.04,2.98,1.37,5.46,1.14,1.94,1.79
Chile Primera B,2023-07-28,21:30:00,20,San Marcos,Recoleta,2.0,3.15,3.7,1.05,11.0,1.28,3.33,1.9,1.83,3.17,1.31,5.8,1.1,1.75,1.95
Venezuela Primera División,2023-07-28,21:30:00,21,Hermanos Colmenares,Academia Puerto Cabello,3.73,3.14,1.93,0.0,0.0,0.0,0.0,2.1,1.7,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie B,2023-07-28,21:30:00,20,Sport Recife,CRB,1.57,3.6,6.5,1.08,7.0,1.4,2.75,2.4,1.53,4.33,1.2,8.0,1.06,2.35,1.52
Colombia Categoria Primera B,2023-07-28,22:05:00,2,Cortuluá,Llaneros,2.6,2.95,2.8,1.06,6.6,1.45,2.48,2.45,1.52,4.6,1.14,9.2,1.02,2.01,1.68
