League,Date,Time,Rodada,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
Brazil Serie D,2023-06-17,16:00:00,9,Inter de Limeira,Operário MT,1.97,2.93,3.85,0.0,0.0,0.0,0.0,2.31,1.48,0.0,0.0,0.0,0.0,2.17,1.66
Brazil Serie C,2023-06-17,16:00:00,9,América RN,Confiança,1.7,3.1,4.5,1.11,6.0,1.44,2.4,2.38,1.45,4.5,1.17,9.0,1.05,2.25,1.6
Brazil Serie C,2023-06-17,16:00:00,9,Altos,Amazonas,2.4,2.9,2.7,1.1,6.5,1.44,2.62,2.3,1.48,4.33,1.2,8.0,1.06,2.0,1.73
9288,2023-06-17,16:00:00,7,Rentistas,Potencia,1.41,4.15,6.4,0.0,0.0,1.23,3.56,1.74,1.87,2.91,1.33,5.5,1.11,1.97,1.79
Spain Segunda División,2023-06-17,16:00:00,0,Levante UD,Deportivo Alavés,2.15,3.0,3.7,1.08,6.2,1.52,2.48,2.55,1.47,4.7,1.15,8.5,1.03,2.16,1.67
USA MLS,2023-06-17,16:30:00,0,New York City,Columbus Crew,2.05,3.7,3.2,1.04,10.5,1.25,3.6,1.62,2.25,2.85,1.37,5.25,1.14,1.66,2.14
Brazil Serie C,2023-06-17,16:30:00,9,Pouso Alegre,Remo,2.15,2.8,3.25,1.12,5.5,1.5,2.3,2.58,1.38,5.0,1.14,10.0,1.04,2.2,1.62
Brazil Serie D,2023-06-17,17:00:00,9,Atlético Alagoinhas,ASA,2.62,3.15,2.42,0.0,0.0,0.0,0.0,2.01,1.63,0.0,0.0,0.0,0.0,2.08,1.71
Argentina Prim B Nacional,2023-06-17,17:00:00,18,Independiente Rivadavia,Aldosivi,1.71,3.25,4.35,1.03,10.0,1.29,3.25,2.05,1.72,3.25,1.29,6.5,1.08,1.95,1.81
Ecuador Primera Categoría Serie A,2023-06-17,17:30:00,15,Gualaceo SC,Guayaquil City FC,2.5,3.45,2.5,1.02,10.5,1.26,3.5,1.76,1.95,3.4,1.3,6.25,1.09,1.77,1.97
Argentina Primera División,2023-06-17,18:00:00,17,Racing Club,Vélez Sarsfield,2.1,3.25,3.6,1.09,8.0,1.47,2.7,2.4,1.55,4.75,1.2,9.5,1.05,2.0,1.68
Brazil Serie D,2023-06-17,18:00:00,9,Humaitá,Princesa Solimões,2.4,3.15,2.6,0.0,0.0,0.0,0.0,2.14,1.53,0.0,0.0,0.0,0.0,1.71,2.08
Brazil Serie D,2023-06-17,18:00:00,9,CRAC,Maringá,1.53,3.3,6.1,0.0,0.0,0.0,0.0,2.05,1.58,0.0,0.0,0.0,0.0,2.17,1.66
Uruguay Primera División,2023-06-17,18:00:00,2,Nacional,Deportivo Maldonado,1.45,3.8,5.25,1.05,9.0,1.29,3.5,1.75,1.85,3.0,1.36,5.5,1.12,1.96,1.8
Chile Primera B,2023-06-17,18:30:00,16,Deportes Santa Cruz,Santiago Wanderers,2.22,3.03,3.0,1.04,7.7,1.35,2.78,2.15,1.62,3.7,1.22,7.4,1.04,1.92,1.84
Brazil Serie D,2023-06-17,19:00:00,9,Parnahyba,Ferroviário,6.0,3.2,1.57,0.0,0.0,0.0,0.0,2.0,1.73,0.0,0.0,0.0,0.0,2.02,1.75
Brazil Serie D,2023-06-17,19:00:00,9,Pacajus,Santa Cruz,2.12,2.96,3.2,0.0,0.0,0.0,0.0,2.28,1.47,0.0,0.0,0.0,0.0,2.1,1.7
Brazil Serie C,2023-06-17,19:00:00,9,Brusque,Figueirense,1.8,3.1,3.9,1.1,6.5,1.44,2.62,2.3,1.48,4.33,1.2,8.0,1.06,2.1,1.65
Argentina Prim B Nacional,2023-06-17,19:00:00,21,Deportivo Morón,Agropecuario,2.4,2.7,2.95,1.07,6.5,1.58,2.28,2.4,1.44,5.0,1.14,9.5,1.04,2.05,1.66
Argentina Prim B Nacional,2023-06-17,19:00:00,21,Alvarado,Flandria,2.15,2.75,3.35,1.06,6.5,1.56,2.35,2.4,1.5,5.0,1.14,9.5,1.04,2.15,1.62
Colombia Categoria Primera A,2023-06-17,19:15:00,26,América de Cali,Boyacá Chicó,1.65,3.5,4.75,1.07,6.8,1.32,3.1,2.15,1.7,3.8,1.22,7.5,1.05,2.1,1.67
Colombia Categoria Primera A,2023-06-17,19:15:00,26,Millonarios,Independiente Medellín,1.62,3.7,4.75,1.05,10.75,1.29,3.3,2.04,1.78,3.35,1.28,6.75,1.1,1.91,1.8
USA USL Championship,2023-06-17,20:00:00,0,Hartford Athletic,Charleston Battery,2.8,3.5,2.3,1.01,9.9,1.23,3.56,1.8,1.95,2.91,1.33,5.35,1.1,1.66,2.15
USA USL Championship,2023-06-17,20:00:00,0,Miami FC,Loudoun United,1.7,3.75,4.5,0.0,0.0,0.0,0.0,1.72,2.05,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador Primera Categoría Serie A,2023-06-17,20:00:00,15,Mushuc Runa SC,LDU Quito,3.3,3.5,1.95,1.03,13.0,1.25,3.6,1.8,1.95,3.0,1.35,5.5,1.14,1.67,2.1
USA MLS,2023-06-17,20:30:00,0,DC United,Real Salt Lake,1.62,4.0,5.0,1.04,11.0,1.22,3.9,1.71,2.14,2.65,1.42,4.75,1.16,1.7,2.05
USA MLS,2023-06-17,20:30:00,0,New England Revolution,Orlando City,1.8,3.6,4.2,1.04,10.5,1.24,3.7,1.7,2.15,2.75,1.39,5.0,1.14,1.68,2.0
USA USL Championship,2023-06-17,20:30:00,0,Birmingham Legion,Indy Eleven,1.9,3.6,3.6,1.01,9.7,1.24,3.48,1.83,1.9,2.98,1.32,5.5,1.1,1.72,2.05
Argentina Primera División,2023-06-17,21:00:00,19,River Plate,Defensa y Justicia,1.45,4.33,7.0,1.03,13.0,1.25,3.75,1.73,1.96,3.1,1.38,5.5,1.14,1.95,1.73
Chile Primera B,2023-06-17,21:00:00,16,San Marcos,Cobreloa,2.6,3.2,2.6,1.08,7.0,1.36,3.0,2.1,1.68,3.75,1.25,7.0,1.08,1.82,1.94
Argentina Primera División,2023-06-17,21:00:00,19,River Plate,Defensa y Justicia,1.45,4.33,7.0,1.03,13.0,1.25,3.75,1.73,1.96,3.1,1.38,5.5,1.14,1.95,1.73
Chile Primera B,2023-06-17,21:00:00,16,San Marcos,Cobreloa,2.6,3.2,2.6,1.08,7.0,1.36,3.0,2.1,1.68,3.75,1.25,7.0,1.08,1.82,1.94
USA MLS,2023-06-17,21:30:00,0,Sporting KC,Los Angeles FC,2.25,3.6,2.9,1.03,11.5,1.2,4.2,1.62,2.25,2.45,1.47,4.33,1.19,1.53,2.3
USA MLS,2023-06-17,21:30:00,0,Nashville SC,St. Louis City,1.57,4.2,5.0,1.04,11.0,1.23,3.8,1.68,2.15,2.7,1.4,4.8,1.15,1.8,1.98
USA USL Championship,2023-06-17,21:30:00,0,Memphis 901,Detroit City FC,1.66,4.0,4.5,1.01,9.9,1.23,3.56,1.8,1.95,2.91,1.33,5.35,1.1,1.78,1.95
USA USL Championship,2023-06-17,22:00:00,0,Colorado Springs,Las Vegas Lights,1.6,4.0,5.0,1.01,9.7,1.24,3.48,1.8,1.95,2.98,1.32,5.5,1.1,1.83,1.9
USA USL Championship,2023-06-17,22:00:00,0,Tulsa Roughnecks,Orange County SC,2.0,3.6,3.3,1.01,9.9,1.23,3.56,1.83,1.9,2.91,1.33,5.35,1.1,1.7,2.05
USA USL Championship,2023-06-17,22:00:00,0,New Mexico United,Rio Grande Valley,1.9,3.6,3.6,1.01,9.7,1.24,3.48,1.83,1.9,2.98,1.32,5.5,1.1,1.72,2.05
Colombia Categoria Primera A,2023-06-17,22:00:00,26,Atlético Nacional,Deportivo Pasto,1.66,3.4,4.45,1.06,9.0,1.31,3.2,1.88,1.79,3.3,1.29,6.25,1.1,2.0,1.73
Colombia Categoria Primera A,2023-06-17,22:00:00,26,Rionegro Águilas,Alianza Petrolera,1.74,3.4,4.0,1.03,11.5,1.27,3.74,1.8,1.86,3.18,1.36,6.03,1.13,1.73,2.0
USA USL Championship,2023-06-17,22:30:00,0,El Paso Locomotive,Tampa Bay Rowdies,1.9,3.6,3.6,1.01,9.7,1.24,3.48,1.83,1.9,2.98,1.32,5.5,1.1,1.72,2.05
USA USL Championship,2023-06-17,23:00:00,0,Oakland Roots,Pittsburgh Riverhounds,2.15,3.6,3.0,1.01,9.4,1.25,3.42,1.83,1.9,3.04,1.31,5.75,1.09,1.66,2.15
USA MLS,2023-06-17,23:30:00,0,SJ Earthquakes,Portland Timbers,1.91,3.8,3.5,1.04,10.5,1.24,3.7,1.66,2.2,2.75,1.39,5.0,1.15,1.7,2.05
USA USL Championship,2023-06-17,23:30:00,0,Phoenix Rising,Louisville City,2.75,3.4,2.35,1.01,9.7,1.24,3.48,1.8,1.95,2.93,1.33,5.5,1.1,1.65,2.15
