League,Date,Time,Rodada,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
Greece Super League,2023-05-13,14:00:00,7,Ionikos,Lamia,2.02,3.05,3.4,1.07,6.5,1.5,2.45,2.5,1.5,4.4,1.17,8.5,1.03,2.07,1.72
Greece Super League,2023-05-13,14:00:00,7,Levadiakos,PAS Giannina,2.3,2.9,3.1,1.12,6.5,1.58,2.28,2.75,1.4,6.0,1.12,11.0,1.03,2.23,1.62
Bulgaria First League,2023-05-13,14:00:00,1,Slavia Sofia,Botev Plovdiv,2.0,3.2,3.4,1.08,6.5,1.4,2.7,2.09,1.53,3.9,1.2,8.75,1.05,1.9,1.8
Croatia Prva HNL,2023-05-13,14:10:00,34,Istra 1961,Gorica,2.7,3.1,2.4,1.08,7.0,1.36,2.95,2.3,1.6,4.0,1.22,7.0,1.08,1.83,1.83
Norway Eliteserien,2023-05-13,14:15:00,6,Haugesund,Vålerenga,2.7,3.5,2.45,1.05,9.0,1.25,3.75,1.82,2.0,2.75,1.4,5.0,1.14,1.63,2.1
Hungary NB I,2023-05-13,14:30:00,31,Kecskeméti TE,Ferencváros,4.66,3.85,1.65,0.0,0.0,0.0,0.0,1.67,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Poland Ekstraklasa,2023-05-13,15:00:00,32,Widzew Łódź,Górnik Zabrze,2.61,3.27,2.82,1.05,8.0,1.25,3.5,1.91,1.93,3.2,1.3,7.0,1.08,1.8,1.95
Netherlands Eredivisie,2023-05-13,15:00:00,32,Heerenveen,Excelsior,1.51,4.3,5.4,1.02,17.0,1.16,4.87,1.83,2.05,2.3,1.54,4.25,1.21,1.68,2.15
Peru Primera División,2023-05-13,15:00:00,2,Unión Comercio,Sporting Cristal,3.3,3.15,2.23,1.02,11.5,1.19,4.3,1.79,1.98,2.75,1.4,5.25,1.14,1.58,2.23
Argentina Prim B Nacional,2023-05-13,15:00:00,14,Deportivo Madryn,Deportivo Maipú,2.5,2.9,2.75,1.07,6.5,1.5,2.48,2.52,1.4,4.3,1.17,9.5,1.04,2.1,1.7
Ecuador Primera Categoría Serie A,2023-05-13,15:00:00,10,CD El Nacional,Orense SC,1.85,3.51,4.3,1.07,7.5,1.33,3.25,2.03,1.79,3.5,1.29,6.5,1.1,1.9,1.78
Brazil Serie D,2023-05-13,15:00:00,2,Uniclinic,Parnahyba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-05-13,15:00:00,2,Santo André,Vitória Futebol Clube (ES),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-05-13,15:00:00,2,Resende,Democrata GV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-05-13,15:00:00,2,Hercílio Luz,Novo Hamburgo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9288,2023-05-13,15:00:00,2,Oriental,Atenas,2.15,2.9,3.3,0.0,0.0,0.0,0.0,2.33,1.43,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia PrvaLiga,2023-05-13,15:15:00,35,Celje,Koper,1.71,3.74,4.41,1.06,8.0,1.36,3.1,1.96,1.8,3.5,1.28,6.5,1.1,1.91,1.8
Germany 2. Bundesliga,2023-05-13,15:30:00,32,St. Pauli,Fortuna Düsseldorf,2.05,3.75,3.05,1.04,15.0,1.23,4.2,1.61,2.15,2.78,1.45,5.1,1.17,1.63,2.2
Switzerland Super League,2023-05-13,15:30:00,33,Servette,Sion,1.69,3.85,4.66,1.03,12.5,1.26,3.5,1.79,1.9,2.9,1.49,4.2,1.13,1.75,1.95
Egypt Egyptian Premier League,2023-05-13,15:30:00,28,Pyramids FC,Al Ahly,3.07,3.11,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Primera División,2023-05-13,15:30:00,16,Independiente,Tigre,2.7,3.1,2.75,1.08,8.5,1.4,2.95,2.2,1.66,4.0,1.22,8.0,1.07,1.94,1.82
Argentina Prim B Nacional,2023-05-13,15:30:00,16,Gimnasia Mendoza,San Telmo,1.76,3.29,5.3,1.09,6.3,1.44,2.55,2.18,1.54,4.4,1.18,9.25,1.05,2.28,1.61
Argentina Prim B Nacional,2023-05-13,15:30:00,16,Defensores de Belgrano,Estudiantes Río Cuarto,2.35,2.83,3.62,1.12,5.5,1.54,2.32,2.62,1.37,5.25,1.13,11.5,1.03,2.25,1.57
Uruguay Primera División,2023-05-13,15:30:00,15,Peñarol,Wanderers,1.45,4.1,6.5,1.03,12.0,1.29,3.24,2.0,1.77,3.24,1.29,6.0,1.1,2.1,1.67
Brazil Serie D,2023-05-13,15:30:00,2,Noroeste,Nova Iguaçu,1.88,2.9,3.6,1.08,7.8,1.49,2.44,2.45,1.43,4.33,1.18,8.0,1.05,2.1,1.65
Romania Liga I,2023-05-13,15:30:00,8,CS U Craiova,SSC Farul,2.28,3.34,3.16,1.07,7.5,1.33,3.1,1.93,1.87,3.6,1.25,7.0,1.08,1.8,1.95
Serbia SuperLiga,2023-05-13,15:30:00,5,Bačka Topola,Voždovac,1.17,5.4,10.0,1.02,17.75,1.18,4.25,1.6,2.23,2.47,1.48,4.23,1.18,2.25,1.58
9288,2023-05-13,15:30:00,2,Rentistas,Uruguay Montevideo FC,2.15,3.0,3.2,1.07,8.95,1.37,2.85,2.07,1.55,3.8,1.22,7.05,1.07,1.95,1.81
Italy Serie A,2023-05-13,15:45:00,35,Inter Milan,Sassuolo,1.55,4.15,5.85,1.02,17.0,1.19,4.75,2.0,1.83,2.17,1.61,4.5,1.2,1.75,2.0
Republic of Ireland Premier Division,2023-05-13,15:45:00,15,Sligo Rovers,Shelbourne,1.93,3.31,4.14,1.1,6.5,1.45,2.6,1.93,1.72,4.75,1.18,9.0,1.05,2.1,1.7
Belgium Pro League,2023-05-13,15:45:00,3,Standard Liège,KVC Westerlo,2.02,3.4,3.45,1.03,13.0,1.22,4.2,1.83,2.05,2.85,1.42,5.0,1.16,1.6,2.2
England EFL League Two,2023-05-13,15:45:00,0,Salford City,Stockport County,2.65,3.15,2.48,1.06,10.0,1.35,3.2,2.02,1.72,3.75,1.25,7.5,1.08,1.8,1.91
Netherlands Eredivisie,2023-05-13,16:00:00,32,Utrecht,RKC Waalwijk,1.55,4.3,4.95,1.01,11.0,1.15,4.75,1.47,2.44,2.2,1.6,3.6,1.25,1.58,2.2
France Ligue 1,2023-05-13,16:00:00,35,PSG,Ajaccio,1.1,8.7,13.0,1.01,23.0,1.13,6.0,1.41,2.64,2.2,1.6,3.6,1.3,2.75,1.4
Spain Segunda División,2023-05-13,16:00:00,40,Málaga CF,Mirandés,2.38,2.95,2.95,1.1,6.5,1.44,2.62,2.28,1.61,4.33,1.2,8.0,1.06,2.0,1.73
Spain La Liga,2023-05-13,16:00:00,34,Real Madrid,Getafe CF,1.38,5.0,9.0,1.04,12.0,1.28,3.75,1.75,2.1,3.1,1.38,6.0,1.13,2.0,1.75
Bolivia LFPB,2023-05-13,16:00:00,13,Vaca Díez,Royal Pari,2.1,3.5,2.9,1.01,10.0,1.22,3.64,1.77,1.97,2.84,1.35,5.25,1.11,1.65,2.18
Brazil Serie A,2023-05-13,16:00:00,6,Bahia,Flamengo,3.1,3.45,2.28,1.05,11.0,1.3,3.4,1.95,1.86,3.4,1.3,6.5,1.1,1.75,2.0
Chile Segunda División,2023-05-13,16:00:00,10,Real San Joaquín,Trasandino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chile Segunda División,2023-05-13,16:00:00,10,Deportes Linares,Concepción,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie B,2023-05-13,16:00:00,6,Juventude,Mirassol,2.4,3.11,3.11,1.1,6.5,1.44,2.65,2.28,1.51,4.5,1.18,8.0,1.06,2.0,1.7
Brazil Serie D,2023-05-13,16:00:00,2,Iguatu,Nacional de Patos,2.1,3.1,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-05-13,16:00:00,2,União Rondonópolis,Ceilândia,2.3,3.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-05-13,16:00:00,2,Inter de Limeira,Cascavel CR,2.2,2.88,3.25,1.09,5.7,1.52,2.38,2.59,1.38,4.9,1.13,12.0,1.03,2.1,1.7
9288,2023-05-13,16:00:00,2,Tacuarembó,Rampla Juniors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Portugal Liga NOS,2023-05-13,16:30:00,32,Sporting CP,CS Marítimo,1.2,6.3,13.5,1.01,17.0,1.18,5.0,1.53,2.28,2.38,1.54,4.2,1.22,2.1,1.72
Chile Primera División,2023-05-13,16:30:00,14,Magallanes,Audax Italiano,2.21,3.31,3.26,1.04,12.0,1.3,3.5,1.8,2.0,3.3,1.33,6.5,1.11,1.72,2.1
Chile Segunda División,2023-05-13,16:30:00,10,Deportes Valdivia,Deportes Limache,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie C,2023-05-13,16:30:00,3,Pouso Alegre,São Bernardo,2.57,2.87,2.69,1.1,6.5,1.4,2.75,2.25,1.57,4.0,1.22,8.0,1.06,1.9,1.8
Brazil Serie C,2023-05-13,16:30:00,3,Confiança,Figueirense,2.14,3.08,3.15,1.09,7.55,1.44,2.4,2.44,1.49,4.57,1.16,8.4,1.04,2.1,1.66
Canada Canadian Premier League,2023-05-13,17:00:00,5,Forge FC,Valour FC,1.64,3.68,4.75,0.0,0.0,1.27,3.4,1.89,1.81,3.1,1.32,0.0,0.0,2.0,1.73
Venezuela Primera División,2023-05-13,17:00:00,14,Rayo Zuliano,Monagas,3.62,3.14,1.93,1.05,10.5,1.3,3.23,1.89,1.72,3.28,1.29,6.05,1.09,1.75,1.95
Brazil Serie B,2023-05-13,17:00:00,6,Guarani,Sampaio Corrêa,1.74,3.63,4.63,1.05,7.2,1.42,2.7,2.23,1.53,4.5,1.2,8.3,1.03,2.15,1.62
Peru Primera División,2023-05-13,21:00:00,2,Carlos Manucci,Atlético Grau,1.98,3.3,3.8,1.03,10.5,1.22,3.95,1.88,1.88,3.0,1.35,5.8,1.12,1.58,2.25
USA USL Championship,2023-05-13,21:00:00,0,Memphis 901,Colorado Springs,2.1,3.3,3.0,1.05,9.0,1.29,3.5,1.74,1.79,3.0,1.36,5.5,1.12,1.7,2.05
Brazil Serie A,2023-05-13,21:00:00,6,Atlético Mineiro,Internacional,1.71,3.75,5.0,1.06,10.5,1.34,3.3,2.0,1.82,3.6,1.3,7.05,1.1,1.95,1.8
USA MLS,2023-05-13,21:30:00,0,Austin,FC Dallas,2.14,3.3,3.05,1.05,10.0,1.25,3.6,1.84,1.89,2.85,1.37,5.25,1.14,1.65,2.1
USA MLS,2023-05-13,21:30:00,0,Houston Dynamo,Seattle Sounders,2.38,3.2,2.75,1.05,11.0,1.29,3.4,1.92,1.81,3.0,1.33,5.5,1.11,1.72,2.09
USA MLS,2023-05-13,21:30:00,0,Sporting KC,Minnesota United,1.91,3.5,3.5,1.04,11.0,1.28,3.6,1.89,1.84,3.25,1.33,6.0,1.12,1.73,2.0
Venezuela Primera División,2023-05-13,21:30:00,14,Caracas,Deportivo La Guaira,2.05,3.1,3.3,1.06,9.9,1.32,3.1,2.01,1.72,3.43,1.27,6.35,1.08,1.8,1.9
Brazil Serie C,2023-05-13,21:30:00,3,América RN,Botafogo PB,2.15,3.1,3.2,1.1,6.5,1.4,2.75,2.25,1.57,4.0,1.22,8.0,1.06,1.95,1.75
USA USL Championship,2023-05-13,22:00:00,0,New Mexico United,Monterey Bay,1.58,3.6,5.0,1.05,9.0,1.25,3.75,1.68,1.85,2.75,1.4,5.0,1.14,1.67,2.1
Chile Primera B,2023-05-13,22:00:00,12,San Marcos,Puerto Montt,2.2,3.25,3.1,1.07,6.5,1.4,2.75,2.35,1.55,4.5,1.17,9.5,1.04,2.0,1.77
Mexico Liga MX,2023-05-13,22:06:00,0,Monterrey,Santos Laguna,1.6,4.31,5.17,1.02,17.0,1.18,4.33,1.62,2.25,2.4,1.5,4.33,1.18,1.72,2.18
USA MLS,2023-05-13,22:30:00,0,Colorado Rapids,Philadelphia Union,2.5,3.1,2.65,1.03,8.5,1.25,3.5,1.88,1.84,3.1,1.32,5.3,1.12,1.7,2.05
USA MLS,2023-05-13,22:30:00,0,Real Salt Lake,Los Angeles FC,2.85,3.35,2.23,1.03,13.0,1.22,4.0,1.75,2.0,2.9,1.4,5.5,1.15,1.62,2.2
USA USL Championship,2023-05-13,22:30:00,0,El Paso Locomotive,Loudoun United,1.53,3.9,5.0,1.05,9.0,1.25,3.75,1.68,1.85,2.75,1.4,5.0,1.14,1.73,2.0
Colombia Categoria Primera A,2023-05-13,22:30:00,19,Junior,Deportivo Pereira,1.75,3.56,5.21,1.06,9.5,1.36,3.1,1.93,1.75,4.0,1.25,8.0,1.07,2.05,1.72
Canada Canadian Premier League,2023-05-13,22:30:00,5,Vancouver FC,Atlético Ottawa,2.5,3.0,2.63,0.0,0.0,0.0,0.0,1.84,1.73,0.0,0.0,0.0,0.0,1.83,1.83
USA USL Championship,2023-05-13,23:00:00,0,Sacramento Republic,Indy Eleven,1.45,3.75,6.45,1.03,11.0,1.2,4.32,1.53,2.07,2.5,1.5,4.32,1.2,1.73,2.0
USA USL Championship,2023-05-13,23:00:00,0,San Diego Loyal,Rio Grande Valley,1.48,3.75,5.9,1.04,10.0,1.22,4.0,1.6,1.96,2.62,1.44,4.5,1.17,1.67,2.1
USA MLS,2023-05-13,23:30:00,0,Portland Timbers,Vancouver Whitecaps,2.28,3.25,2.85,1.04,12.0,1.28,3.75,1.77,1.97,3.1,1.36,6.0,1.12,1.67,2.1
USA USL Championship,2023-05-13,23:30:00,0,Las Vegas Lights,Tulsa Roughnecks,2.05,3.3,3.1,1.05,9.0,1.25,3.75,1.66,1.87,2.75,1.4,5.0,1.14,1.67,2.1
USA USL Championship,2023-05-13,23:30:00,0,Phoenix Rising,Hartford Athletic,1.43,4.3,5.6,1.03,11.0,1.2,4.32,1.53,2.07,2.5,1.5,4.32,1.2,1.57,2.33
