League,Date,Time,Rodada,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
Venezuela Primera División,2023-04-21,18:00:00,11,Rayo Zuliano,Zamora,2.7,3.0,2.37,1.03,8.0,1.31,3.04,1.95,1.75,3.42,1.25,6.55,1.06,1.75,1.92
England Premier League,2023-04-21,19:00:00,32,Manchester United,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia LFPB,2023-04-21,19:00:00,10,Independiente Petrolero,Nacional Potosí,1.85,3.1,3.75,1.05,10.0,1.28,3.45,1.9,1.84,3.15,1.33,5.9,1.11,1.73,2.0
Uruguay Primera División,2023-04-21,19:00:00,12,Cerro Largo,Racing,1.67,3.1,5.2,1.11,6.0,1.5,2.45,2.47,1.48,4.5,1.17,9.0,1.05,2.38,1.53
Brazil Serie B,2023-04-21,19:00:00,2,Botafogo SP,Sampaio Corrêa,2.55,2.9,2.75,1.09,7.0,1.47,2.5,2.45,1.5,4.75,1.16,9.2,1.02,2.1,1.65
Mexico Ascenso MX,2023-04-21,20:00:00,17,Tlaxcala,Correcaminos UAT,2.11,3.17,3.12,1.07,7.5,1.33,3.25,2.0,1.73,3.5,1.29,6.5,1.1,1.76,2.01
Argentina Prim B Nacional,2023-04-21,20:10:00,13,Estudiantes Río Cuarto,Club Atlético Güemes,1.8,3.0,4.4,1.09,7.15,1.5,2.4,2.52,1.46,5.15,1.13,11.0,1.03,2.4,1.52
Argentina Primera División,2023-04-21,20:30:00,13,Colón,Vélez Sarsfield,2.6,3.0,2.88,1.09,8.0,1.42,2.8,2.3,1.57,4.33,1.2,8.5,1.06,2.0,1.77
Bolivia LFPB,2023-04-21,21:00:00,10,Royal Pari,Blooming,1.9,3.5,3.2,1.02,20.5,1.14,4.6,1.43,2.5,2.14,1.66,3.95,1.19,1.45,2.66
Ecuador Primera Categoría Serie A,2023-04-21,21:00:00,7,Guayaquil City FC,Delfin SC,2.3,3.3,2.55,1.05,9.75,1.22,3.64,2.07,1.7,2.85,1.35,5.25,1.11,1.63,2.22
Bolivia LFPB,2023-04-21,21:00:00,10,Royal Pari,Blooming,1.9,3.5,3.2,1.02,20.5,1.14,4.6,1.43,2.5,2.14,1.66,3.95,1.19,1.45,2.66
Ecuador Primera Categoría Serie A,2023-04-21,21:00:00,7,Guayaquil City FC,Delfin SC,2.3,3.3,2.55,1.05,9.75,1.22,3.64,2.07,1.7,2.85,1.35,5.25,1.11,1.63,2.22
Chile Primera B,2023-04-21,21:30:00,9,San Luis,Recoleta,1.87,3.1,3.9,1.07,8.0,1.36,2.88,2.25,1.57,3.74,1.22,7.5,1.07,2.03,1.65
Brazil Serie B,2023-04-21,21:30:00,2,Ponte Preta,Criciúma,2.37,3.1,2.85,1.09,7.0,1.47,2.5,2.45,1.5,4.75,1.17,10.0,1.04,2.1,1.68
Colombia Categoria Primera A,2023-04-21,21:40:00,15,Deportivo Pasto,Rionegro Águilas,2.5,2.87,2.7,1.09,6.5,1.43,2.65,2.35,1.53,4.2,1.18,8.5,1.05,1.93,1.77
Mexico Liga MX,2023-04-21,22:00:00,16,Mazatlán,Monterrey,5.7,4.44,1.53,1.03,14.0,1.18,4.14,1.68,2.21,2.54,1.44,4.5,1.15,1.76,2.01
Mexico Liga MX,2023-04-21,22:05:00,16,Necaxa,Atlas,2.7,3.0,2.63,1.04,9.0,1.3,3.2,2.0,1.74,3.5,1.26,7.0,1.07,1.77,1.97
