League,Date,Time,Rodada,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
Brazil Serie D,2023-05-06,16:00:00,1,Falcon,Retrô,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-05-06,16:00:00,1,Interporto,União Rondonópolis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-05-06,16:00:00,1,CEOV Operário,Brasiliense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-05-06,16:00:00,1,Cascavel CR,CRAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie C,2023-05-06,16:00:00,2,Amazonas,América RN,2.15,3.15,3.15,1.07,8.7,1.4,2.75,2.17,1.56,4.0,1.21,7.4,1.06,1.95,1.81
Portugal Liga NOS,2023-05-06,16:30:00,31,Benfica,Sporting Braga,1.87,3.35,4.05,1.02,17.0,1.2,4.33,1.75,1.95,2.7,1.47,4.75,1.18,1.7,2.1
Brazil Serie C,2023-05-06,16:30:00,2,Floresta,Volta Redonda,2.72,2.96,2.47,1.07,8.45,1.39,2.75,2.16,1.54,3.98,1.21,7.4,1.06,1.98,1.78
Canada Canadian Premier League,2023-05-06,17:00:00,4,Valour FC,HFX Wanderers FC,1.87,3.25,3.55,1.05,8.75,1.26,3.2,1.87,1.71,3.4,1.27,6.75,1.06,1.91,1.8
Brazil Serie D,2023-05-06,17:00:00,1,Bahia de Feira,Sergipe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-05-06,17:00:00,1,Anápolis,Real Ariquemes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-05-06,17:00:00,1,XV de Piracicaba,Maringá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-05-06,17:00:00,1,Ferroviária,Operário MT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peru Primera División,2023-05-06,17:30:00,15,Sport Huancayo,Atlético Grau,1.6,3.65,4.6,1.03,9.75,1.28,3.3,1.85,1.85,3.3,1.33,5.75,1.11,1.9,1.78
Colombia Categoria Primera B,2023-05-06,17:30:00,15,Valledupar,Orsomarso,1.8,3.1,4.5,1.09,7.6,1.46,2.52,2.38,1.47,4.48,1.17,8.25,1.04,2.14,1.67
Ecuador Primera Categoría Serie A,2023-05-06,17:30:00,9,Guayaquil City FC,Libertad,1.9,3.15,3.65,1.01,11.0,1.25,3.75,1.75,1.95,2.9,1.38,5.4,1.12,1.7,2.1
Uruguay Primera División,2023-05-06,17:30:00,14,Wanderers,Fénix,2.05,3.25,3.65,1.05,10.25,1.36,3.0,2.25,1.57,3.75,1.25,7.5,1.09,1.95,1.8
Argentina Prim B Nacional,2023-05-06,17:35:00,13,Chacarita Juniors,Gimnasia Jujuy,1.75,3.05,4.5,1.09,7.3,1.47,2.49,2.4,1.5,4.55,1.16,8.4,1.04,2.18,1.66
Argentina Primera División,2023-05-06,18:00:00,15,Belgrano,Atlético Tucumán,2.44,3.13,3.1,1.09,7.5,1.48,2.5,2.45,1.48,4.6,1.16,8.5,1.04,2.08,1.71
Argentina Primera División,2023-05-06,18:00:00,15,Colón,Banfield,2.06,3.15,3.47,1.08,8.25,1.42,2.65,2.3,1.55,4.2,1.19,7.75,1.05,2.02,1.76
Paraguay Division Profesional,2023-05-06,18:00:00,16,Sportivo Luqueño,Guaraní,2.1,3.15,3.25,0.0,0.0,0.0,0.0,2.15,1.62,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Prim B Nacional,2023-05-06,18:00:00,13,Villa Dálmine,Deportivo Madryn,2.8,2.7,2.55,1.07,6.5,1.48,2.55,2.55,1.45,5.0,1.14,10.0,1.03,2.08,1.72
Venezuela Primera División,2023-05-06,18:00:00,13,Deportivo La Guaira,Rayo Zuliano,1.5,3.75,5.5,1.05,12.0,1.27,3.38,1.8,1.9,3.1,1.32,5.6,1.11,1.9,1.77
Brazil Serie D,2023-05-06,18:00:00,1,Portuguesa RJ,Noroeste,1.85,3.05,4.1,1.09,7.35,1.47,2.3,2.49,1.41,4.57,1.16,8.4,1.04,2.33,1.57
Brazil Serie D,2023-05-06,18:00:00,1,CAP,Inter de Limeira,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia Categoria Primera A,2023-05-06,18:05:00,18,Atlético Bucaramanga,Unión Magdalena,1.9,3.05,3.75,1.09,8.0,1.44,2.8,2.1,1.65,4.9,1.19,10.5,1.05,2.1,1.7
Brazil Serie B,2023-05-06,18:15:00,5,Mirassol,Vila Nova,2.05,3.2,3.5,1.1,6.5,1.45,2.6,2.3,1.55,4.75,1.18,8.0,1.06,2.0,1.7
Brazil Serie B,2023-05-06,18:15:00,5,Sampaio Corrêa,Juventude,2.25,3.2,3.1,1.1,6.5,1.45,2.65,2.3,1.55,4.5,1.18,8.0,1.06,2.0,1.71
Brazil Serie B,2023-05-06,18:15:00,5,Tombense,Avaí,2.2,3.0,3.35,1.1,6.5,1.45,2.65,2.2,1.6,4.5,1.18,8.0,1.06,2.0,1.71
Bolivia LFPB,2023-05-06,18:30:00,12,Real Tomayapo,Wilstermann,2.0,3.6,3.15,1.05,9.25,1.29,3.25,1.85,1.85,3.2,1.3,6.0,1.11,1.83,1.83
Argentina Prim B Nacional,2023-05-06,19:00:00,13,Independiente Rivadavia,Estudiantes Caseros,1.95,2.9,3.85,1.07,6.5,1.49,2.44,2.4,1.5,5.0,1.14,9.5,1.04,2.2,1.64
Brazil Serie D,2023-05-06,19:00:00,1,Pacajus,Campinense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie C,2023-05-06,19:00:00,2,Náutico,EC São José,1.95,3.1,3.9,1.07,8.7,1.37,2.86,2.1,1.58,3.78,1.23,7.05,1.07,2.0,1.77
Brazil Serie C,2023-05-06,19:00:00,2,Pouso Alegre,Brusque,2.77,2.97,2.42,1.07,8.85,1.37,2.87,2.08,1.59,3.78,1.23,7.05,1.07,1.92,1.84
Argentina Prim B Nacional,2023-05-06,19:40:00,15,Estudiantes Río Cuarto,Almirante Brown,1.9,2.9,4.0,1.07,6.5,1.5,2.4,2.4,1.5,5.0,1.14,9.5,1.04,2.2,1.64
USA USL Championship,2023-05-06,20:00:00,0,Hartford Athletic,Memphis 901,2.19,3.55,2.53,1.05,9.0,1.25,3.75,1.66,1.87,2.75,1.4,5.0,1.14,1.67,2.1
USA USL Championship,2023-05-06,20:00:00,0,Loudoun United,Indy Eleven,2.03,3.35,2.91,1.05,9.0,1.29,3.5,1.75,1.78,3.0,1.36,5.5,1.12,1.68,2.13
Ecuador Primera Categoría Serie A,2023-05-06,20:00:00,9,Gualaceo SC,CSD Independiente del Valle,5.0,3.6,1.57,1.06,8.0,1.3,3.3,1.9,1.8,3.4,1.28,6.5,1.1,1.85,1.82
Canada Canadian Premier League,2023-05-06,20:00:00,4,Atlético Ottawa,Pacific FC,2.35,3.2,2.94,1.04,7.7,1.35,2.84,2.17,1.67,3.74,1.21,7.4,1.04,1.83,1.83
Mexico Ascenso MX,2023-05-06,20:00:00,0,Tapatío,Tlaxcala,1.8,3.3,4.0,1.02,9.0,1.3,3.2,1.91,1.8,3.3,1.3,5.75,1.1,1.84,1.92
Mexico Liga MX,2023-05-06,20:00:00,0,Cruz Azul,Atlas,2.05,3.3,3.75,1.03,9.0,1.29,3.3,1.95,1.85,3.3,1.29,7.0,1.07,1.75,2.0
Colombia Categoria Primera A,2023-05-06,20:15:00,18,Deportes Tolima,Alianza Petrolera,1.75,3.2,4.75,1.06,6.65,1.45,2.51,2.4,1.5,4.6,1.15,9.1,1.02,2.23,1.61
Venezuela Primera División,2023-05-06,20:15:00,13,Mineros de Guayana,Deportivo Táchira,3.5,3.15,1.91,1.06,12.5,1.25,3.6,1.8,1.9,2.9,1.26,6.4,1.12,1.7,2.05
Argentina Primera División,2023-05-06,20:30:00,15,Argentinos Juniors,Independiente,1.64,3.55,5.0,1.07,9.0,1.4,2.75,2.2,1.6,4.0,1.2,7.25,1.06,2.19,1.64
USA MLS,2023-05-06,20:30:00,0,Charlotte,New York City,2.5,3.25,2.75,1.02,9.2,1.27,3.32,1.88,1.88,3.14,1.3,5.9,1.08,1.71,2.06
USA MLS,2023-05-06,20:30:00,0,FC Cincinnati,DC United,1.7,4.0,4.33,1.04,10.5,1.21,3.82,1.75,2.05,2.68,1.4,4.85,1.13,1.71,2.06
USA MLS,2023-05-06,20:30:00,0,Inter Miami,Atlanta United FC,2.5,3.5,2.65,1.0,10.5,1.21,3.82,1.75,2.05,2.75,1.38,4.95,1.12,1.61,2.23
USA MLS,2023-05-06,20:30:00,0,Montreal Impact,Orlando City,2.2,3.5,3.0,1.05,12.5,1.27,3.83,1.85,1.9,3.05,1.38,5.8,1.14,1.67,2.15
USA MLS,2023-05-06,20:30:00,0,New York RB,Philadelphia Union,2.1,3.35,3.35,1.07,9.95,1.36,3.18,2.1,1.7,3.75,1.28,7.45,1.09,1.88,1.9
USA MLS,2023-05-06,20:30:00,0,SJ Earthquakes,Los Angeles FC,2.7,3.45,2.45,1.04,10.0,1.22,4.0,1.7,2.1,2.62,1.44,4.5,1.17,1.62,2.2
USA MLS,2023-05-06,20:30:00,0,Toronto,New England Revolution,2.15,3.5,3.15,1.0,10.25,1.22,3.72,1.75,2.05,2.82,1.36,5.1,1.11,1.64,2.17
Paraguay Division Profesional,2023-05-06,20:30:00,16,Sportivo Trinidense,General Caballero JLM,1.85,3.3,3.6,0.0,0.0,0.0,0.0,1.85,1.85,0.0,0.0,0.0,0.0,0.0,0.0
USA USL Championship,2023-05-06,20:30:00,0,Birmingham Legion,Oakland Roots,1.7,3.75,4.3,1.04,10.0,1.25,3.75,1.63,1.92,2.75,1.4,4.75,1.15,1.7,2.05
USA USL Championship,2023-05-06,20:30:00,0,Detroit City FC,Tulsa Roughnecks,1.97,3.35,3.55,1.05,9.0,1.29,3.5,1.74,1.79,3.0,1.36,5.5,1.12,1.7,2.05
USA USL Championship,2023-05-06,20:30:00,0,Tampa Bay Rowdies,Phoenix Rising,1.99,3.45,2.91,1.05,9.0,1.25,3.75,1.66,1.87,3.0,1.36,5.0,1.14,1.6,2.27
Peru Primera División,2023-05-06,21:00:00,15,Cienciano,Deportivo Garcilaso,1.67,3.5,4.1,1.03,13.75,1.22,3.85,1.7,2.0,2.86,1.4,4.83,1.15,1.7,2.05
Bolivia LFPB,2023-05-06,21:00:00,12,Royal Pari,Libertad,1.45,4.1,5.25,1.02,16.75,1.14,4.65,1.5,2.4,2.33,1.55,3.88,1.2,1.62,2.2
Brazil Serie A,2023-05-06,21:00:00,4,Fluminense,Vasco da Gama,1.82,3.5,3.8,1.05,11.0,1.3,3.5,2.0,1.7,3.4,1.33,6.5,1.11,1.91,1.91
USA MLS,2023-05-06,21:30:00,0,FC Dallas,St. Louis City,1.78,3.7,3.7,1.0,10.25,1.22,3.72,1.8,2.0,2.79,1.37,5.05,1.12,1.7,2.08
USA MLS,2023-05-06,21:30:00,0,Houston Dynamo,Real Salt Lake,2.02,3.45,3.15,1.04,14.25,1.25,3.75,1.8,2.0,3.0,1.38,5.5,1.14,1.68,2.15
USA MLS,2023-05-06,21:30:00,0,Nashville SC,Chicago Fire,1.8,3.4,4.0,1.03,8.5,1.25,3.5,1.94,1.94,3.5,1.3,5.7,1.1,1.87,1.9
Mexico Liga MX,2023-05-06,22:10:00,0,Pachuca,Santos Laguna,1.62,4.03,4.9,1.02,10.0,1.12,5.05,1.46,2.4,2.22,1.64,3.55,1.24,1.53,2.38
Colombia Categoria Primera A,2023-05-06,22:25:00,18,Once Caldas,Junior,3.0,3.15,2.14,1.08,6.5,1.42,2.62,2.33,1.56,4.0,1.2,7.5,1.06,2.0,1.7
USA USL Championship,2023-05-06,23:00:00,0,Orange County SC,San Diego Loyal,2.37,3.45,2.37,1.01,9.7,1.25,3.75,1.66,1.87,3.0,1.36,5.5,1.1,1.64,2.2
USA MLS,2023-05-06,23:30:00,0,LA Galaxy,Colorado Rapids,1.79,3.6,3.75,1.04,15.0,1.22,4.2,1.94,1.94,2.75,1.44,5.0,1.16,1.63,2.24
USA MLS,2023-05-06,23:30:00,0,Portland Timbers,Austin,2.13,3.45,2.9,1.03,14.5,1.21,4.05,1.83,2.05,2.65,1.42,4.68,1.15,1.61,2.28
USA MLS,2023-05-06,23:30:00,0,Vancouver Whitecaps,Minnesota United,1.88,3.6,3.45,1.05,8.0,1.29,3.3,2.05,1.83,3.0,1.33,5.5,1.11,1.75,2.0
