League,Date,Time,Rodada,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
Peru Primera División,2023-05-16,17:30:00,2,Academia Cantolao,Sport Boys,2.25,3.3,2.88,1.04,9.5,1.25,3.65,1.69,1.85,3.2,1.3,6.4,1.1,1.6,2.23
Paraguay Division Profesional,2023-05-16,19:00:00,18,Guaireña,Libertad,6.5,4.33,1.4,0.0,0.0,0.0,0.0,1.75,2.01,0.0,0.0,0.0,0.0,0.0,0.0
Chile Primera B,2023-05-16,19:00:00,12,San Luis,Deportes Santa Cruz,1.83,3.2,3.9,1.04,7.9,1.35,2.84,2.2,1.63,3.74,1.21,7.3,1.05,2.0,1.75
Colombia Categoria Primera A,2023-05-16,19:00:00,20,Independiente Medellín,Unión Magdalena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia Categoria Primera A,2023-05-16,19:00:00,20,Deportes Tolima,Atlético Nacional,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia Categoria Primera A,2023-05-16,19:00:00,20,Atlético Huila,Junior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia Categoria Primera A,2023-05-16,19:00:00,20,Deportivo Pereira,Alianza Petrolera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia Categoria Primera A,2023-05-16,19:00:00,20,Once Caldas,Santa Fe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia Categoria Primera A,2023-05-16,19:00:00,20,Atlético Bucaramanga,América de Cali,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia Categoria Primera A,2023-05-16,19:00:00,20,Deportivo Cali,Boyacá Chicó,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia Categoria Primera A,2023-05-16,19:00:00,20,Millonarios,La Equidad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia Categoria Primera A,2023-05-16,19:00:00,20,Rionegro Águilas,Jaguares de Córdoba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia Categoria Primera A,2023-05-16,19:00:00,20,Deportivo Pasto,Envigado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paraguay Division Profesional,2023-05-16,21:30:00,18,Olimpia,General Caballero JLM,1.36,4.5,7.0,0.0,0.0,0.0,0.0,1.7,2.07,0.0,0.0,0.0,0.0,0.0,0.0
Chile Primera B,2023-05-16,21:30:00,12,Unión San Felipe,Cobreloa,2.55,3.1,2.5,1.06,7.5,1.33,3.0,2.05,1.6,3.4,1.29,6.0,1.09,1.8,1.91
Chile Primera B,2023-05-16,21:30:00,12,Deportes Iquique,La Serena,2.63,3.0,2.5,1.07,9.1,1.36,2.91,2.15,1.65,3.7,1.23,6.9,1.07,1.85,1.85
