League,Date,Time,Rodada,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
Chile Segunda División,2023-05-14,16:00:00,10,Melipilla,Provincial Osorno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-05-14,16:00:00,2,Tocantinópolis,Maranhão,2.7,3.1,2.4,1.06,10.0,1.32,3.13,2.05,1.75,3.4,1.27,6.3,1.09,1.78,1.95
Brazil Serie D,2023-05-14,16:00:00,2,Sousa,Pacajus,1.53,3.4,6.0,1.06,8.75,1.37,2.8,2.15,1.67,3.95,1.21,8.5,1.06,1.95,1.74
Brazil Serie D,2023-05-14,16:00:00,2,Real Ariquemes,CEOV Operário,2.88,3.1,2.25,1.07,9.05,1.38,2.83,2.2,1.65,3.83,1.22,7.1,1.06,1.9,1.8
Brazil Serie D,2023-05-14,16:00:00,2,Brasil de Pelotas,Independiente FSJ,1.57,3.6,5.0,0.0,0.0,0.0,0.0,2.35,1.57,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie C,2023-05-14,16:00:00,3,Manaus,Altos,1.8,3.15,3.73,1.1,6.5,1.4,2.75,2.23,1.59,4.0,1.22,8.0,1.06,2.05,1.7
Portugal Liga NOS,2023-05-14,16:30:00,32,Porto,Casa Pia,1.17,5.22,13.48,1.02,14.0,1.16,4.75,1.54,2.38,2.32,1.54,3.6,1.25,2.25,1.61
Argentina Primera División,2023-05-14,16:30:00,16,Platense,Racing Club,3.2,2.9,2.2,1.08,8.5,1.44,2.75,2.3,1.57,4.5,1.2,9.0,1.05,1.95,1.73
Argentina Prim B Nacional,2023-05-14,16:30:00,16,Alvarado,Almagro,2.22,2.87,2.78,1.1,6.95,1.58,2.28,2.54,1.4,4.95,1.14,9.0,1.03,2.2,1.6
Brazil Serie C,2023-05-14,16:30:00,3,Remo,Amazonas,1.66,3.23,4.36,1.1,6.5,1.4,2.75,2.23,1.58,4.0,1.22,8.0,1.06,2.1,1.67
Argentina Prim B Nacional,2023-05-14,16:35:00,14,Ferro Carril Oeste,Atlanta,2.1,2.83,3.02,1.1,7.1,1.51,2.4,2.5,1.41,4.8,1.15,8.8,1.04,2.2,1.62
Brazil Serie D,2023-05-14,17:00:00,2,Princesa Solimões,São Francisco,1.33,3.7,11.0,0.0,0.0,1.14,4.9,1.53,2.4,2.27,1.56,3.9,1.22,1.79,1.98
Brazil Serie D,2023-05-14,17:00:00,2,Potiguar Mossoró,Santa Cruz,2.5,3.25,2.5,0.0,0.0,1.35,2.9,2.1,1.7,3.7,1.23,0.0,0.0,1.86,1.9
Brazil Serie D,2023-05-14,17:00:00,2,Campinense,Globo,1.4,3.8,7.5,1.05,11.25,1.28,3.2,1.95,1.85,3.2,1.28,6.0,1.1,2.09,1.63
Brazil Serie D,2023-05-14,17:00:00,2,Sergipe,Jacuipense,2.6,2.88,2.63,1.08,8.25,1.4,2.72,2.3,1.6,4.03,1.2,7.5,1.06,1.95,1.78
Brazil Serie D,2023-05-14,17:00:00,2,Operário MT,XV de Piracicaba,3.0,3.0,2.36,0.0,0.0,1.49,2.45,2.52,1.4,0.0,0.0,0.0,0.0,0.0,0.0
Peru Primera División,2023-05-14,17:30:00,2,Cienciano,César Vallejo,2.0,3.4,2.73,1.05,11.5,1.27,3.75,1.69,1.85,3.35,1.33,6.75,1.12,1.83,1.83
Ecuador Primera Categoría Serie A,2023-05-14,17:30:00,10,CSD Independiente del Valle,Guayaquil City FC,1.36,4.17,5.8,1.04,11.5,1.22,3.8,1.73,2.03,2.34,1.56,4.8,1.16,1.91,1.82
Paraguay Division Profesional,2023-05-14,18:00:00,17,Guaraní,Nacional Asunción,2.34,2.96,3.17,0.0,0.0,0.0,0.0,2.18,1.64,0.0,0.0,0.0,0.0,0.0,0.0
Uruguay Primera División,2023-05-14,18:00:00,15,Torque,Nacional,1.62,3.75,4.5,1.03,13.0,1.22,4.1,1.8,2.0,3.05,1.37,5.8,1.13,1.8,1.91
Chile Segunda División,2023-05-14,18:00:00,10,Iberia,San Antonio Unido,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie B,2023-05-14,18:00:00,6,Vitória,Atlético GO,2.07,3.15,3.15,1.08,7.0,1.4,2.8,2.2,1.6,4.2,1.2,7.5,1.07,1.95,1.75
Brazil Serie B,2023-05-14,18:00:00,6,ABC,Botafogo SP,2.2,3.0,3.75,1.06,6.75,1.44,2.54,2.4,1.44,4.5,1.16,8.8,1.02,2.05,1.68
Colombia Categoria Primera A,2023-05-14,18:10:00,19,América de Cali,Once Caldas,1.59,3.14,4.72,1.06,10.5,1.32,3.4,2.12,1.67,3.8,1.27,7.5,1.09,2.06,1.73
Chile Primera División,2023-05-14,18:30:00,14,Copiapó,Universidad Católica,2.63,3.11,2.24,1.07,9.0,1.38,3.0,1.96,1.9,3.75,1.25,7.5,1.08,1.83,1.9
Bolivia LFPB,2023-05-14,18:30:00,13,Independiente Petrolero,Bolívar,2.31,3.38,2.43,1.02,13.0,1.2,4.3,1.8,1.8,2.85,1.38,5.4,1.14,1.66,2.12
Brazil Serie A,2023-05-14,18:30:00,6,Goiás,Botafogo,3.25,3.2,2.25,1.07,9.0,1.4,2.95,2.15,1.67,4.2,1.22,8.0,1.07,1.95,1.8
Brazil Serie A,2023-05-14,18:30:00,6,Atlético PR,Coritiba,1.6,3.8,6.0,1.06,8.0,1.3,3.4,1.95,1.85,3.25,1.33,6.0,1.11,1.95,1.8
Brazil Serie A,2023-05-14,18:30:00,6,América Mineiro,Cruzeiro,2.63,3.3,2.7,1.06,8.5,1.32,3.1,2.05,1.75,3.4,1.27,6.5,1.09,1.8,1.95
Argentina Primera División,2023-05-14,19:00:00,16,Boca Juniors,Belgrano,2.0,2.9,3.6,1.07,6.5,1.46,2.48,2.4,1.5,4.4,1.17,7.0,1.06,2.16,1.65
Canada Canadian Premier League,2023-05-14,19:00:00,5,Pacific FC,York9 FC,1.83,3.14,3.51,1.06,8.75,1.3,3.2,1.84,1.68,3.2,1.3,6.25,1.1,2.0,1.73
Brazil Serie C,2023-05-14,19:00:00,3,Floresta,CSA,2.19,2.86,3.0,1.11,6.0,1.49,2.43,2.42,1.5,4.5,1.17,9.0,1.05,2.0,1.72
Brazil Serie C,2023-05-14,19:00:00,3,Brusque,Volta Redonda,1.98,2.97,3.34,1.11,6.0,1.5,2.5,2.4,1.51,4.5,1.17,9.0,1.05,2.05,1.7
Ecuador Primera Categoría Serie A,2023-05-14,20:00:00,10,CS Emelec,LDU Quito,1.7,3.32,3.55,1.07,7.5,1.33,3.25,1.71,1.83,3.5,1.29,6.5,1.1,1.8,1.88
Mexico Ascenso MX,2023-05-14,20:00:00,0,Celaya,Morelia,1.76,3.39,4.65,1.04,9.0,1.3,3.2,2.0,1.72,3.4,1.27,6.0,1.1,1.92,1.88
Colombia Categoria Primera A,2023-05-14,20:20:00,19,Alianza Petrolera,Atlético Nacional,2.95,2.88,2.12,1.07,9.5,1.37,3.05,1.95,1.85,4.2,1.24,8.5,1.07,1.87,1.89
Paraguay Division Profesional,2023-05-14,20:30:00,17,Resistencia,Sportivo Luqueño,2.77,3.2,2.46,0.0,0.0,0.0,0.0,1.92,1.8,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia LFPB,2023-05-14,20:30:00,13,Aurora,Oriente Petrolero,1.38,3.87,6.39,1.02,12.5,1.18,4.5,1.64,2.18,2.65,1.43,4.9,1.16,1.71,2.02
Brazil Serie B,2023-05-14,20:30:00,6,Ituano,Sport Recife,2.27,2.99,2.82,1.1,6.5,1.44,2.62,2.31,1.55,4.33,1.2,8.0,1.06,2.0,1.73
Chile Primera División,2023-05-14,21:00:00,14,Curicó Unido,Palestino,2.57,3.06,2.3,1.05,9.0,1.29,3.5,1.86,2.0,3.0,1.36,5.5,1.12,1.67,2.1
Chile Primera División,2023-05-14,21:00:00,14,Curicó Unido,Palestino,2.57,3.06,2.3,1.05,9.0,1.29,3.5,1.86,2.0,3.0,1.36,5.5,1.12,1.67,2.1
Argentina Primera División,2023-05-14,21:30:00,16,Talleres Córdoba,River Plate,3.28,3.34,2.22,1.06,7.5,1.33,3.0,2.1,1.65,4.3,1.22,6.5,1.08,1.85,1.85
Mexico Liga MX,2023-05-14,22:05:00,0,Guadalajara,Atlas,1.93,3.43,4.08,1.06,8.25,1.32,3.1,1.99,1.79,3.4,1.28,6.5,1.09,1.83,1.85
USA MLS,2023-05-14,22:30:00,0,LA Galaxy,SJ Earthquakes,1.92,3.35,3.6,1.03,17.0,1.18,4.33,1.57,2.28,2.3,1.54,4.42,1.21,1.53,2.38
Colombia Categoria Primera A,2023-05-14,22:30:00,19,Santa Fe,Atlético Huila,1.47,3.69,5.22,1.05,10.0,1.33,3.25,1.9,1.9,3.75,1.28,7.0,1.09,2.02,1.76
