League,Date,Time,Rodada,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
Brazil Serie D,2023-05-28,17:00:00,4,Potiguar Mossoró,Iguatu,2.3,3.1,2.8,1.05,8.0,1.38,2.8,2.2,1.65,3.9,1.21,8.0,1.05,1.85,1.91
Argentina Prim B Nacional,2023-05-28,17:05:00,16,Estudiantes Caseros,Chacarita Juniors,2.77,2.9,2.41,1.07,6.5,1.49,2.48,2.47,1.48,4.75,1.13,9.5,1.01,2.21,1.63
9288,2023-05-28,17:15:00,4,Tacuarembó,Atenas,3.11,2.8,2.12,1.07,7.0,1.42,2.57,2.24,1.58,4.25,1.17,9.0,1.03,1.95,1.72
Peru Primera División,2023-05-28,17:30:00,17,UTC Cajamarca,Universitario,2.97,3.2,1.95,1.05,8.5,1.3,3.2,1.98,1.79,3.3,1.28,5.8,1.1,1.78,1.97
Ecuador Primera Categoría Serie A,2023-05-28,17:30:00,12,CSD Independiente del Valle,LDU Quito,1.72,3.7,3.75,1.01,9.9,1.24,3.48,1.8,2.0,2.93,1.33,5.4,1.1,1.71,2.02
Canada Canadian Premier League,2023-05-28,18:00:00,7,York9 FC,Cavalry FC,2.49,2.9,2.49,1.05,10.25,1.3,3.2,2.03,1.77,3.4,1.27,6.75,1.1,1.83,1.83
Brazil Serie B,2023-05-28,18:00:00,9,Sport Recife,ABC,1.38,4.17,6.18,1.06,8.0,1.36,3.0,2.03,1.79,3.5,1.29,6.5,1.1,2.31,1.58
Colombia Categoria Primera B,2023-05-28,18:00:00,19,Cúcuta Deportivo,Patriotas Boyacá,2.0,3.0,3.68,1.04,7.0,1.4,2.5,2.36,1.52,4.3,1.13,8.0,1.01,2.08,1.72
Brazil Serie B,2023-05-28,18:15:00,9,Tombense,Guarani,2.52,2.87,2.82,1.08,6.5,1.43,2.63,2.36,1.52,4.0,1.2,8.0,1.05,1.97,1.8
Chile Primera B,2023-05-28,18:30:00,14,Antofagasta,San Marcos,1.8,3.5,3.75,1.03,15.25,1.2,4.02,1.8,2.0,2.61,1.43,4.57,1.16,1.62,2.15
Bolivia LFPB,2023-05-28,18:30:00,15,Nacional Potosí,Guabirá,1.35,4.7,6.39,1.05,10.75,1.31,3.25,1.84,1.82,3.38,1.29,6.25,1.1,2.4,1.54
Brazil Serie A,2023-05-28,18:30:00,8,Bragantino,Santos,1.83,3.6,4.5,1.03,8.0,1.33,2.96,2.05,1.75,3.64,1.23,7.1,1.05,1.95,1.8
Brazil Serie A,2023-05-28,18:30:00,8,Atlético Mineiro,Palmeiras,2.3,3.5,2.88,1.06,7.5,1.33,3.0,2.05,1.75,3.6,1.25,6.5,1.08,1.95,1.8
Argentina Primera División,2023-05-28,19:00:00,18,Boca Juniors,Tigre,1.92,3.41,3.95,1.07,7.0,1.4,2.7,2.25,1.62,3.8,1.22,7.0,1.07,2.05,1.7
USA USL Championship,2023-05-28,19:00:00,0,Loudoun United,Pittsburgh Riverhounds,2.9,3.45,2.15,1.01,9.6,1.25,3.42,1.81,1.89,2.98,1.32,5.6,1.09,1.66,2.16
Brazil Serie A,2023-05-28,19:00:00,8,Botafogo,América Mineiro,1.67,4.0,5.0,1.05,11.0,1.3,3.4,1.95,1.85,3.5,1.3,6.5,1.1,1.95,1.8
Brazil Serie C,2023-05-28,19:00:00,5,Operário PR,Pouso Alegre,1.74,3.25,4.2,0.0,0.0,0.0,0.0,2.39,1.51,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie C,2023-05-28,19:00:00,5,Volta Redonda,Paysandu,1.96,3.15,3.4,1.02,8.8,1.29,3.18,2.0,1.78,3.28,1.27,6.25,1.07,1.78,1.99
Paraguay Division Profesional,2023-05-28,19:30:00,20,Nacional Asunción,Cerro Porteño,2.97,3.3,1.97,0.0,0.0,0.0,0.0,2.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Prim B Nacional,2023-05-28,19:30:00,16,Atlético Rafaela,Club Atlético Mitre,2.01,3.05,3.4,1.06,6.5,1.48,2.55,2.47,1.48,4.7,1.14,9.3,1.01,2.11,1.69
Peru Primera División,2023-05-28,20:00:00,17,Sport Huancayo,Sporting Cristal,2.09,3.3,2.64,1.02,19.0,1.18,4.75,1.63,2.23,2.27,1.57,4.33,1.2,1.52,2.45
Ecuador Primera Categoría Serie A,2023-05-28,20:00:00,12,CD El Nacional,Barcelona,2.31,3.15,2.71,1.01,9.7,1.24,3.48,1.86,1.94,2.98,1.32,5.55,1.1,1.68,2.06
Colombia Categoria Primera A,2023-05-28,20:05:00,22,Atlético Nacional,Alianza Petrolera,1.4,4.0,6.4,1.02,8.8,1.29,3.2,2.0,1.8,3.32,1.27,6.3,1.07,2.19,1.63
Peru Primera División,2023-05-28,20:30:00,17,Carlos Manucci,Melgar,2.67,3.05,2.19,1.05,7.3,1.38,2.85,2.2,1.64,3.9,1.22,7.3,1.05,1.95,1.78
Bolivia LFPB,2023-05-28,20:30:00,15,Universitario de Vinto,Santa Cruz,2.1,3.2,3.2,1.06,6.6,1.51,2.46,2.37,1.49,4.6,1.14,9.2,1.02,2.17,1.66
Chile Primera B,2023-05-28,21:00:00,14,Unión San Felipe,Univ. Concepción,1.5,4.0,5.0,1.03,8.1,1.34,3.0,2.03,1.77,3.6,1.25,7.0,1.05,1.95,1.8
Canada Canadian Premier League,2023-05-28,21:00:00,7,Vancouver FC,Valour FC,2.42,3.09,2.42,1.03,8.4,1.31,3.04,2.07,1.74,3.48,1.24,6.7,1.06,2.0,1.73
Chile Primera B,2023-05-28,21:00:00,14,Unión San Felipe,Univ. Concepción,1.5,4.0,5.0,1.03,8.1,1.34,3.0,2.03,1.77,3.6,1.25,7.0,1.05,1.95,1.8
Canada Canadian Premier League,2023-05-28,21:00:00,7,Vancouver FC,Valour FC,2.42,3.09,2.42,1.03,8.4,1.31,3.04,2.07,1.74,3.48,1.24,6.7,1.06,2.0,1.73
Argentina Primera División,2023-05-28,21:30:00,18,Newell's Old Boys,Godoy Cruz,2.15,2.94,3.84,1.11,6.0,1.52,2.35,2.5,1.5,4.75,1.15,10.0,1.04,2.2,1.62
USA MLS,2023-05-28,21:30:00,0,Nashville SC,Columbus Crew,1.85,3.5,4.0,1.06,8.0,1.33,3.25,1.91,1.8,3.4,1.3,6.0,1.11,1.8,1.95
Colombia Categoria Primera A,2023-05-28,22:15:00,22,América de Cali,Independiente Medellín,1.96,3.25,3.3,1.08,7.0,1.36,3.0,2.2,1.68,3.75,1.25,7.0,1.08,1.91,1.8
Peru Primera División,2023-05-28,22:30:00,17,Alianza Lima,Deportivo Binacional,1.25,4.8,6.8,1.03,15.0,1.2,3.77,1.74,2.04,2.7,1.4,4.9,1.17,2.05,1.7
Mexico Liga MX,2023-05-28,22:35:00,0,Guadalajara,Tigres UANL,1.57,3.47,5.4,1.05,8.8,1.34,3.1,2.2,1.61,3.6,1.27,7.6,1.07,1.88,1.88
