League,Date,Time,Rodada,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
England Championship,2023-05-27,12:45:00,0,Coventry City,Luton Town,3.1,3.05,2.4,1.09,8.0,1.45,2.75,2.35,1.53,4.75,1.2,10.0,1.05,2.0,1.73
Italy Serie A,2023-05-27,13:00:00,37,Fiorentina,Roma,2.05,3.5,3.6,1.07,7.5,1.36,2.87,2.15,1.61,3.8,1.25,7.5,1.07,1.95,1.9
Chile Primera B,2023-05-27,13:00:00,14,Barnechea,Puerto Montt,2.17,3.13,3.34,1.08,8.2,1.42,2.7,1.95,1.75,4.5,1.18,7.85,1.05,2.0,1.75
Belgium Pro League,2023-05-27,13:15:00,5,KVC Westerlo,KAA Gent,3.4,3.7,1.95,1.02,19.75,1.16,5.0,1.47,2.57,2.17,1.61,3.75,1.25,1.5,2.55
Spain Segunda División,2023-05-27,13:30:00,42,Albacete Balompié,Mirandés,1.83,3.45,4.1,1.04,12.0,1.27,3.4,1.95,1.75,3.05,1.32,5.5,1.11,1.8,1.95
Spain Segunda División,2023-05-27,13:30:00,42,Málaga CF,UD Ibiza,1.6,3.7,5.75,1.02,9.1,1.28,3.26,2.0,1.7,3.2,1.29,6.0,1.08,1.97,1.78
Croatia Prva HNL,2023-05-27,14:00:00,36,Osijek,Rijeka,2.25,3.1,3.0,1.06,9.9,1.33,3.03,2.05,1.75,3.52,1.26,6.5,1.08,1.83,1.83
Spain La Liga,2023-05-27,14:00:00,37,Sevilla FC,Real Madrid,2.85,3.35,2.45,1.02,12.0,1.17,4.7,1.57,2.3,2.4,1.55,4.3,1.2,1.5,2.5
Portugal Liga NOS,2023-05-27,14:00:00,34,Benfica,Santa Clara,1.08,10.0,28.0,1.01,14.0,1.09,7.0,1.33,3.0,1.85,1.85,2.95,1.38,2.5,1.45
Portugal Liga NOS,2023-05-27,14:00:00,34,Porto,Vitória Guimarães,1.22,6.25,13.0,1.02,13.0,1.15,5.5,1.45,2.55,2.2,1.6,3.75,1.25,2.1,1.72
Portugal Liga NOS,2023-05-27,14:00:00,34,Portimonense,FC Arouca,2.9,3.45,2.4,1.05,9.25,1.28,3.3,2.1,1.67,3.1,1.32,6.25,1.1,1.71,2.0
Serbia SuperLiga,2023-05-27,14:00:00,7,Partizan,Voždovac,1.17,6.9,14.0,1.02,21.0,1.15,4.68,1.57,2.3,2.26,1.57,3.78,1.23,2.3,1.55
Romania Liga I,2023-05-27,14:30:00,10,FCSB,Rapid Bucureşti,1.7,3.55,4.4,1.07,9.95,1.34,3.2,1.8,1.95,3.58,1.28,6.95,1.09,1.87,1.87
Hungary NB I,2023-05-27,15:00:00,33,Debrecen,Újpest,1.81,3.78,4.24,0.0,0.0,0.0,0.0,1.8,1.91,0.0,0.0,0.0,0.0,0.0,0.0
Hungary NB I,2023-05-27,15:00:00,33,Puskás,Honvéd W,2.13,3.52,3.32,0.0,0.0,0.0,0.0,1.8,1.91,0.0,0.0,0.0,0.0,0.0,0.0
Hungary NB I,2023-05-27,15:00:00,33,Vasas,Videoton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peru Primera División,2023-05-27,15:00:00,17,Alianza Atlético,Atlético Grau,2.35,3.3,2.7,1.04,12.0,1.3,3.5,1.88,1.88,3.3,1.33,6.5,1.11,1.75,2.0
Argentina Prim B Nacional,2023-05-27,15:00:00,16,Villa Dálmine,Independiente Rivadavia,3.68,3.52,2.01,1.02,8.7,1.3,3.14,2.18,1.64,3.32,1.27,6.35,1.07,1.82,1.87
Argentina Prim B Nacional,2023-05-27,15:00:00,16,Deportivo Madryn,Chaco For Ever,2.24,3.15,3.44,1.06,6.5,1.49,2.46,2.55,1.48,4.7,1.14,9.3,1.01,2.15,1.61
Ecuador Primera Categoría Serie A,2023-05-27,15:00:00,12,Técnico Universitario,Mushuc Runa SC,1.8,3.38,4.54,1.03,8.0,1.4,2.59,2.15,1.61,4.1,1.18,7.2,1.05,2.0,1.7
Canada Canadian Premier League,2023-05-27,15:00:00,7,Atlético Ottawa,Forge FC,3.17,3.15,2.24,1.06,9.3,1.36,2.92,1.86,1.86,3.68,1.24,6.85,1.07,1.88,1.85
Brazil Serie D,2023-05-27,15:00:00,4,Nova Iguaçu,Portuguesa RJ,3.05,2.75,2.4,1.1,5.9,1.52,2.37,2.62,1.37,5.3,1.12,11.0,1.01,2.12,1.69
Brazil Serie D,2023-05-27,15:00:00,4,Santo André,Resende,1.66,3.17,4.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-05-27,15:00:00,4,Vitória Futebol Clube (ES),Democrata GV,2.3,2.88,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-05-27,15:00:00,4,Caxias,Brasil de Pelotas,1.8,3.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-05-27,15:00:00,4,Hercílio Luz,Camboriú,2.05,3.1,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9288,2023-05-27,15:00:00,4,Rampla Juniors,Juventud,1.95,3.1,3.45,1.06,7.5,1.4,2.7,2.16,1.55,4.1,1.19,9.0,1.03,2.02,1.76
9288,2023-05-27,15:00:00,4,Oriental,Sud América,1.73,3.3,4.4,0.0,0.0,0.0,0.0,2.07,1.6,0.0,0.0,0.0,0.0,0.0,0.0
9288,2023-05-27,15:00:00,4,Potencia,Uruguay Montevideo FC,3.45,3.15,1.91,1.05,8.0,1.35,3.0,2.07,1.59,3.7,1.24,8.0,1.05,1.9,1.86
Bulgaria First League,2023-05-27,15:00:00,3,CSKA Sofia,Lokomotiv Plovdiv,1.3,4.2,8.0,1.02,8.9,1.3,3.3,1.95,1.75,3.5,1.28,6.25,1.07,2.35,1.55
Argentina Prim B Nacional,2023-05-27,15:30:00,18,Club Atlético Güemes,San Telmo,2.13,3.44,3.4,1.03,8.4,1.31,3.08,2.25,1.57,3.48,1.25,6.65,1.06,1.83,1.85
Brazil Serie D,2023-05-27,15:30:00,4,Ceilândia,Interporto,1.33,4.48,6.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy Serie B,2023-05-27,15:30:00,0,Cagliari,Venezia,1.95,3.4,3.65,1.06,11.0,1.3,3.3,2.0,1.73,3.5,1.28,6.6,1.11,1.8,1.95
Italy Serie A,2023-05-27,15:45:00,37,Inter Milan,Atalanta,1.83,3.85,4.0,1.03,15.0,1.24,4.2,1.67,2.1,2.9,1.44,5.5,1.16,1.63,2.1
Republic of Ireland Premier Division,2023-05-27,15:45:00,17,Sligo Rovers,Derry City,3.55,3.2,2.05,1.07,7.5,1.33,3.1,2.3,1.57,3.75,1.25,7.0,1.08,1.85,1.9
Belgium Pro League,2023-05-27,15:45:00,5,Standard Liège,Cercle Brugge,2.4,3.5,2.75,1.02,12.0,1.17,4.7,1.58,2.29,2.33,1.53,4.7,1.17,1.53,2.43
France Ligue 1,2023-05-27,16:00:00,37,Angers SCO,Troyes,2.05,3.6,3.5,1.04,10.0,1.25,3.75,1.69,2.09,2.75,1.4,4.75,1.15,1.6,2.15
France Ligue 1,2023-05-27,16:00:00,37,Clermont,Lorient,2.15,3.4,3.2,1.06,8.0,1.33,3.25,1.87,1.87,3.4,1.3,6.5,1.1,1.8,1.91
France Ligue 1,2023-05-27,16:00:00,37,Lille,Nantes,1.29,5.0,9.5,1.04,10.0,1.22,4.0,1.65,2.16,2.62,1.44,4.5,1.17,1.88,1.8
France Ligue 1,2023-05-27,16:00:00,37,Montpellier,Nice,2.5,3.5,2.6,1.05,9.0,1.29,3.5,1.76,1.99,3.0,1.36,5.5,1.12,1.65,2.1
France Ligue 1,2023-05-27,16:00:00,37,Olympique Lyonnais,Reims,1.62,4.2,4.6,1.02,12.0,1.17,4.5,1.51,2.46,2.19,1.6,4.0,1.22,1.57,2.3
France Ligue 1,2023-05-27,16:00:00,37,Olympique Marseille,Brest,1.36,5.0,8.5,1.03,11.0,1.2,4.33,1.55,2.36,2.3,1.54,4.33,1.2,1.88,1.8
France Ligue 1,2023-05-27,16:00:00,37,Lens,Ajaccio,1.17,6.5,15.0,1.03,11.0,1.2,4.33,1.58,2.29,2.35,1.52,4.33,1.2,2.75,1.4
France Ligue 1,2023-05-27,16:00:00,37,Strasbourg,PSG,5.0,4.2,1.62,1.02,12.0,1.17,4.5,1.55,2.36,2.31,1.55,3.75,1.25,1.6,2.15
France Ligue 1,2023-05-27,16:00:00,37,Rennes,Monaco,1.87,3.7,3.8,1.03,11.0,1.2,4.33,1.55,2.36,2.3,1.54,4.33,1.2,1.53,2.3
France Ligue 1,2023-05-27,16:00:00,37,Toulouse,Auxerre,2.2,3.4,3.0,1.05,9.0,1.25,3.75,1.79,1.96,2.75,1.4,5.0,1.14,1.65,2.1
Spain Segunda División,2023-05-27,16:00:00,42,Granada CF,Leganés,1.5,4.1,6.5,1.06,8.0,1.3,3.4,2.0,1.73,3.25,1.33,6.0,1.11,2.1,1.67
Spain Segunda División,2023-05-27,16:00:00,42,Levante UD,Real Oviedo,1.6,3.65,5.75,1.08,7.0,1.4,2.75,2.2,1.6,3.75,1.25,7.5,1.07,2.2,1.62
Spain Segunda División,2023-05-27,16:00:00,42,UD Las Palmas,Deportivo Alavés,2.1,3.05,3.55,1.1,7.0,1.48,2.45,2.15,1.61,4.5,1.18,8.5,1.03,2.05,1.72
Spain Segunda División,2023-05-27,16:00:00,42,SD Huesca,SD Eibar,2.85,3.05,2.45,1.1,7.0,1.53,2.35,2.4,1.54,4.2,1.22,9.5,1.02,1.9,1.83
Chile Primera B,2023-05-27,16:00:00,14,Rangers,Recoleta,2.04,3.34,3.44,1.04,9.75,1.33,3.1,2.1,1.67,3.75,1.25,6.6,1.04,1.83,1.9
Bolivia LFPB,2023-05-27,16:00:00,15,Libertad,Blooming,2.25,3.25,2.7,1.02,17.5,1.17,4.6,1.67,2.1,2.39,1.54,4.08,1.21,1.51,2.4
Brazil Serie A,2023-05-27,16:00:00,8,Atlético PR,Grêmio,2.05,3.0,3.3,1.08,8.0,1.44,2.8,2.1,1.67,4.5,1.2,9.0,1.05,2.0,1.75
Brazil Serie A,2023-05-27,16:00:00,8,Fortaleza,Vasco da Gama,1.77,3.65,4.4,1.05,11.0,1.3,3.4,2.1,1.67,3.5,1.3,6.5,1.1,1.95,1.8
Chile Segunda División,2023-05-27,16:00:00,12,Melipilla,General Velásquez,2.1,3.5,2.9,0.0,0.0,0.0,0.0,2.25,1.57,0.0,0.0,0.0,0.0,0.0,0.0
Chile Segunda División,2023-05-27,16:00:00,12,Deportes Rengo,Concepción,1.6,3.5,5.0,0.0,0.0,0.0,0.0,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0
Chile Segunda División,2023-05-27,16:00:00,12,Real San Joaquín,Deportes Valdivia,2.0,3.2,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-05-27,16:00:00,4,Trem,Nacional AM,3.3,3.25,2.0,0.0,0.0,0.0,0.0,1.81,1.79,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-05-27,16:00:00,4,Maranhão,Parnahyba,2.05,3.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-05-27,16:00:00,4,Sergipe,ASA,2.29,2.98,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-05-27,16:00:00,4,CEOV Operário,Anápolis,2.87,2.68,2.58,1.09,5.7,1.5,2.43,2.57,1.39,4.8,1.13,11.0,1.01,2.07,1.72
