League,Date,Time,Rodada,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
Argentina Prim B Nacional,2023-07-02,15:30:00,23,Gimnasia Mendoza,Alvarado,1.8,3.2,5.0,0.0,0.0,1.52,2.45,2.55,1.47,0.0,0.0,0.0,0.0,2.38,1.53
Brazil Serie A,2023-07-02,16:00:00,13,Botafogo,Vasco da Gama,1.7,3.8,4.75,1.06,9.0,1.38,3.0,2.15,1.67,4.0,1.22,8.0,1.07,2.1,1.67
Brazil Serie A,2023-07-02,16:00:00,13,Atlético Mineiro,América Mineiro,1.45,4.33,7.5,1.04,8.5,1.22,3.7,1.85,1.95,3.1,1.32,5.7,1.1,2.0,1.75
Brazil Serie A,2023-07-02,16:00:00,13,Atlético PR,Palmeiras,2.63,3.1,2.75,1.06,9.7,1.33,3.02,2.1,1.7,3.53,1.25,6.55,1.08,1.8,1.95
Brazil Serie D,2023-07-02,16:00:00,11,Caucaia,Ferroviário,8.0,4.0,1.4,0.0,0.0,0.0,0.0,1.9,1.9,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-07-02,16:00:00,11,Jacuipense,Bahia de Feira,2.15,3.1,3.25,0.0,0.0,0.0,0.0,2.25,1.62,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-07-02,16:00:00,11,Falcon,Cruzeiro Arapiraca,2.1,3.1,3.4,0.0,0.0,0.0,0.0,2.3,1.6,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-07-02,16:00:00,11,Brasiliense,Real Ariquemes,1.06,8.0,25.0,0.0,0.0,0.0,0.0,1.48,2.31,2.31,1.55,0.0,0.0,0.0,0.0
Brazil Serie D,2023-07-02,16:00:00,11,Cascavel CR,CAP,1.8,3.2,4.33,0.0,0.0,0.0,0.0,2.4,1.53,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie C,2023-07-02,16:00:00,11,Amazonas,Pouso Alegre,1.8,3.15,4.31,1.14,5.0,1.53,2.3,2.52,1.46,5.0,1.14,10.0,1.04,2.25,1.6
Brazil Serie C,2023-07-02,16:30:00,11,Figueirense,Operário PR,1.88,2.68,4.9,0.0,0.0,1.61,2.15,2.9,1.31,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Primera División,2023-07-02,17:00:00,22,Colón,Racing Club,2.46,3.14,2.95,1.04,7.4,1.35,2.88,2.15,1.67,3.72,1.22,7.2,1.05,1.8,1.95
USA MLS,2023-07-02,17:00:00,0,Atlanta United FC,Philadelphia Union,2.18,3.45,2.85,1.01,12.0,1.17,4.3,1.64,2.17,2.45,1.47,4.7,1.15,1.57,2.3
Venezuela Primera División,2023-07-02,17:00:00,17,Deportivo La Guaira,Caracas,2.6,2.8,2.61,0.0,0.0,1.5,2.45,2.23,1.55,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-07-02,17:00:00,11,Parnahyba,Maranhão,3.25,3.1,2.15,0.0,0.0,0.0,0.0,2.25,1.62,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Prim B Nacional,2023-07-02,17:00:00,23,Estudiantes Río Cuarto,Almagro,2.1,2.9,3.85,0.0,0.0,1.65,2.17,3.1,1.33,0.0,0.0,0.0,0.0,2.5,1.5
Argentina Prim B Nacional,2023-07-02,17:00:00,23,Patronato,Flandria,1.99,3.1,3.5,0.0,0.0,1.53,2.35,2.74,1.34,0.0,0.0,0.0,0.0,2.5,1.5
Argentina Prim B Nacional,2023-07-02,17:10:00,23,Defensores de Belgrano,Agropecuario,2.4,2.9,3.1,0.0,0.0,1.56,2.35,2.55,1.47,0.0,0.0,0.0,0.0,2.2,1.62
Canada Canadian Premier League,2023-07-02,17:30:00,13,Vancouver FC,York9 FC,3.3,3.2,1.99,0.0,0.0,0.0,0.0,1.84,1.73,0.0,0.0,0.0,0.0,2.0,1.73
Peru Primera División,2023-07-02,17:30:00,2,Atlético Grau,Carlos Manucci,1.42,4.4,6.5,1.01,12.5,1.23,3.95,1.77,2.0,3.1,1.38,6.1,1.14,1.85,1.91
Brazil Serie B,2023-07-02,18:00:00,15,Sport Recife,Ceará,1.7,3.35,4.8,1.06,9.5,1.36,3.0,2.1,1.65,3.75,1.25,6.7,1.07,2.0,1.75
Brazil Serie D,2023-07-02,18:00:00,11,São Francisco,Águia de Marabá,9.0,5.25,1.25,0.0,0.0,0.0,0.0,1.57,2.35,2.19,1.6,0.0,0.0,0.0,0.0
Brazil Serie D,2023-07-02,18:00:00,11,Novo Hamburgo,Aimoré,2.4,2.8,3.1,0.0,0.0,1.54,2.33,2.88,1.4,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie A,2023-07-02,18:30:00,13,Cuiabá,Santos,2.15,3.1,3.75,1.11,7.0,1.5,2.37,2.6,1.48,5.5,1.16,11.0,1.03,2.2,1.62
Argentina Primera División,2023-07-02,19:00:00,22,Instituto,Belgrano,2.23,2.91,3.67,1.11,7.0,1.55,2.35,2.88,1.4,5.5,1.14,12.0,1.02,2.25,1.57
Brazil Serie C,2023-07-02,19:00:00,11,Volta Redonda,CSA,1.95,3.0,3.72,1.12,6.35,1.53,2.3,2.56,1.45,5.05,1.13,9.15,1.03,2.35,1.53
Brazil Serie C,2023-07-02,19:00:00,11,Floresta,Remo,2.97,2.7,2.45,1.11,6.35,1.53,2.3,2.59,1.44,5.05,1.13,9.15,1.03,2.15,1.62
9288,2023-07-02,19:00:00,9,Rentistas,Oriental,2.13,3.42,3.07,0.0,0.0,0.0,0.0,1.99,1.73,0.0,0.0,0.0,0.0,0.0,0.0
Uruguay Primera División,2023-07-02,19:00:00,4,Nacional,Plaza Colonia,1.4,4.1,5.8,1.0,10.5,1.21,3.82,1.68,1.9,2.75,1.38,4.9,1.12,2.14,1.63
Argentina Prim B Nacional,2023-07-02,19:10:00,20,Club Atlético Mitre,Independiente Rivadavia,2.77,3.2,2.29,0.0,0.0,0.0,0.0,2.18,1.54,0.0,0.0,0.0,0.0,2.0,1.73
Venezuela Primera División,2023-07-02,19:15:00,17,Monagas,Rayo Zuliano,1.72,3.3,4.1,0.0,0.0,0.0,0.0,1.84,1.76,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Primera División,2023-07-02,19:30:00,22,Banfield,Argentinos Juniors,3.25,2.95,2.39,1.1,7.0,1.5,2.45,2.5,1.5,5.0,1.16,11.0,1.03,2.05,1.7
Argentina Primera División,2023-07-02,19:30:00,22,Defensa y Justicia,Tigre,2.05,3.0,3.6,1.05,7.3,1.36,2.82,2.2,1.65,3.82,1.21,7.5,1.04,1.95,1.8
Brazil Serie B,2023-07-02,20:30:00,15,Ponte Preta,Novorizontino,2.75,3.0,2.55,1.09,7.4,1.49,2.48,2.35,1.5,4.35,1.18,8.1,1.05,2.0,1.72
Venezuela Primera División,2023-07-02,21:20:00,17,Hermanos Colmenares,Metropolitanos,2.7,3.1,2.3,0.0,0.0,0.0,0.0,2.01,1.75,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Primera División,2023-07-02,21:30:00,22,Boca Juniors,Sarmiento,1.67,3.3,5.0,1.1,5.75,1.5,2.45,2.6,1.48,4.75,1.15,8.0,1.05,2.5,1.5
9525,2023-07-02,22:05:00,1,Santos Laguna,Querétaro,1.6,3.93,4.7,1.02,15.0,1.2,4.33,1.6,2.2,2.7,1.47,4.75,1.18,1.7,2.05
