League,Date,Time,Rodada,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
England EFL League One,2023-04-25,15:45:00,39,Plymouth Argyle,Bristol Rovers,1.44,4.4,7.5,1.05,11.0,1.25,3.74,1.7,2.05,3.0,1.36,6.0,1.13,1.91,1.91
England EFL League Two,2023-04-25,15:45:00,8,Grimsby Town,Crewe Alexandra,1.8,3.6,4.5,1.07,8.0,1.35,2.95,1.8,1.91,3.6,1.25,7.0,1.08,2.0,1.73
England EFL League Two,2023-04-25,15:45:00,26,Swindon Town,Stevenage,3.6,3.4,2.05,1.06,9.5,1.36,3.1,1.87,1.87,3.75,1.25,7.5,1.08,1.85,1.9
England EFL League Two,2023-04-25,15:45:00,36,Mansfield Town,Leyton Orient,2.0,3.4,3.9,1.08,8.5,1.42,2.9,2.0,1.75,4.33,1.22,8.5,1.06,1.9,1.83
England EFL League Two,2023-04-25,15:45:00,38,Newport County,Harrogate Town,1.95,3.4,4.0,1.06,8.0,1.29,3.3,1.95,1.75,3.4,1.3,6.5,1.1,1.83,1.83
England Premier League,2023-04-25,15:45:00,33,Aston Villa,Fulham,1.75,3.7,4.5,1.04,13.0,1.28,3.9,1.8,1.95,3.15,1.38,6.2,1.14,1.75,2.0
England National League,2023-04-25,15:45:00,38,Boreham Wood,Gateshead,1.78,3.58,4.36,1.07,7.5,1.33,3.1,2.04,1.77,3.75,1.25,6.5,1.1,1.95,1.83
England National League,2023-04-25,15:45:00,41,Woking,Halifax Town,1.67,3.6,4.75,1.02,10.0,1.22,3.8,1.75,1.87,3.0,1.33,5.5,1.11,1.73,2.06
England National League,2023-04-25,15:45:00,43,Wealdstone,Solihull Moors,2.77,3.52,2.35,1.03,14.0,1.23,3.8,1.74,2.09,2.8,1.38,4.9,1.14,1.62,2.15
England Championship,2023-04-25,16:00:00,38,Blackburn Rovers,Burnley,3.6,3.25,2.1,1.07,7.5,1.37,3.1,2.05,1.7,3.87,1.24,7.0,1.08,1.85,1.85
England Premier League,2023-04-25,16:00:00,33,Leeds United,Leicester City,2.3,3.4,3.0,1.04,14.0,1.25,4.15,1.73,2.05,2.97,1.42,5.6,1.16,1.62,2.2
Spain La Liga,2023-04-25,17:00:00,31,Real Betis,Real Sociedad,3.5,3.2,2.2,1.08,9.15,1.41,2.94,2.2,1.6,4.13,1.24,8.35,1.08,1.95,1.8
Colombia Categoria Primera B,2023-04-25,18:00:00,14,Universitario Popayán,Barranquilla,1.9,3.3,4.0,1.05,7.75,1.42,2.75,2.3,1.57,4.33,1.18,8.5,1.05,2.05,1.72
Colombia Categoria Primera A,2023-04-25,18:00:00,16,Atlético Bucaramanga,Alianza Petrolera,2.22,3.32,3.3,1.07,9.0,1.38,3.0,2.18,1.68,4.0,1.25,7.5,1.08,1.85,1.9
Argentina Primera División,2023-04-25,19:30:00,13,Tigre,Huracán,2.44,3.07,3.04,1.08,8.5,1.38,2.8,2.2,1.58,3.95,1.21,6.8,1.07,1.95,1.8
Colombia Categoria Primera A,2023-04-25,20:10:00,16,Deportivo Pasto,La Equidad,2.15,3.0,3.1,1.07,7.5,1.37,2.85,2.05,1.61,3.7,1.25,7.25,1.07,1.87,1.8
Colombia Categoria Primera A,2023-04-25,22:20:00,16,Atlético Huila,Independiente Medellín,2.66,3.28,2.66,1.07,9.0,1.4,2.95,2.17,1.69,4.2,1.22,8.0,1.07,1.87,1.91
