Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
19,SCOTLAND - CHAMPIONSHIP,13/04/2024,11:00,Queen's Park,Inverness,2.45,3.4,2.55
20,SERBIA - PRVA LIGA,13/04/2024,11:00,Jedinstvo U.,Dubocica,1.65,3.15,5.3
21,BULGARIA - PARVA LIGA,13/04/2024,11:45,Slavia Sofia,Hebar,1.3,6.0,7.5
22,ICELAND - BESTA DEILD KARLA,13/04/2024,12:00,KA Akureyri,Hafnarfjordur,2.25,3.45,2.92
23,AZERBAIJAN - PREMIER LEAGUE,13/04/2024,12:00,Neftci Baku,Araz,1.78,3.4,4.2
24,MOLDOVA - SUPER LIGA,13/04/2024,12:00,Sheriff Tiraspol,Balti,1.3,4.8,7.4
25,BELARUS - VYSSHAYA LIGA,13/04/2024,12:00,Isloch,Arsenal Dzyarzhynsk,1.61,3.74,6.11
26,ALBANIA - SUPERLIGA,13/04/2024,13:00,Vllaznia,Laci,1.82,3.05,4.25
27,ALBANIA - SUPERLIGA,13/04/2024,13:00,Skenderbeu,Teuta,2.05,3.2,3.25
28,SPAIN - PRIMERA RFEF,13/04/2024,13:00,Cultural Leonesa,R. Sociedad B,1.95,2.88,4.0
29,FINLAND - YKKONEN,13/04/2024,13:00,Klubi 04,Jazz Pori,1.8,4.0,3.2
30,ITALY - SERIE C,13/04/2024,13:30,Trento,Pro Vercelli,2.52,2.77,3.1
31,SENEGAL - LIGUE 1,13/04/2024,13:30,Diambars,Mbour,2.42,2.7,3.05
32,MONTENEGRO - PRVA CRNOGORSKA LIGA,13/04/2024,14:00,Mornar Bar,Mladost DG,1.9,3.25,3.9
33,URUGUAY - PRIMERA DIVISION,13/04/2024,15:00,Progreso,Boston River,2.45,3.25,2.88
34,ECUADOR - LIGA PRO,13/04/2024,15:00,Mushuc Runa,Tecnico U.,2.15,3.1,3.25
35,BRAZIL - BRASILEIRO WOMEN,13/04/2024,15:00,America Mineiro W,Atletico-MG W,1.53,4.0,4.75
36,ARGENTINA - PRIMERA NACIONAL,13/04/2024,15:05,Temperley,Almirante Brown,2.0,2.8,5.0
37,ITALY - SERIE C,13/04/2024,15:45,Virtus Verona,Pergolettese,2.57,2.95,2.82
38,BELGIUM - JUPILER PRO LEAGUE,13/04/2024,15:45,Genk,Cercle Brugge KSV,1.85,3.6,4.0
39,ITALY - SERIE C,13/04/2024,15:45,Padova,Atalanta U23,1.82,3.35,4.3
40,BRAZIL - BRASILEIRO WOMEN,13/04/2024,16:00,Cruzeiro W,Real Brasilia W,1.5,3.85,5.5
41,SPAIN - LALIGA2,13/04/2024,16:00,Levante,Amorebieta,1.62,4.0,5.5
42,PERU - LIGA 1,13/04/2024,16:30,Alianza Atl.,Union Comercio,1.6,3.75,5.75
43,DOMINICAN REPUBLIC - LDF,13/04/2024,17:00,Atlantico,Moca,2.4,3.1,2.67
44,MOROCCO - BOTOLA PRO,13/04/2024,17:00,Hassania Agadir,Mouloudia Oujda,1.73,3.1,4.75
45,COSTA RICA - PRIMERA DIVISION,13/04/2024,18:00,Puntarenas FC,Sporting San Jose,2.15,3.4,3.2
46,BRAZIL - SERIE A,13/04/2024,18:30,Internacional,Bahia,1.73,3.6,5.0
47,ARGENTINA - PRIMERA NACIONAL,13/04/2024,19:10,All Boys,Talleres (R.E),2.38,3.0,3.3
48,VENEZUELA - LIGA FUTVE,13/04/2024,20:00,Angostura,Inter de Barinas,1.75,3.3,4.55
49,COLOMBIA - PRIMERA A,13/04/2024,20:20,Junior,Envigado,1.4,4.75,8.0
50,USA - MLS,13/04/2024,20:30,Charlotte,Toronto FC,1.57,4.0,6.0
51,FIJI - PREMIER LEAGUE,13/04/2024,22:00,Rewa,Nadroga,1.49,4.39,5.48
52,COLOMBIA - PRIMERA A,13/04/2024,22:30,Pereira,Jaguares de Cordoba,1.6,3.6,7.0
53,USA - USL CHAMPIONSHIP,13/04/2024,23:00,Sacramento Republic,FC Tulsa,1.5,4.1,5.8
