Nº,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
34,23/09/2023,11:00,SCOTLAND - PREMIERSHIP,Hibernian,St Johnstone,1.6,4.0,5.75,1.9,1.95,1.8,1.05,1.36,1.29,6.0,1.13
35,23/09/2023,11:00,SERBIA - PRVA LIGA,Radnicki S. Mitrovica,Dubocica,1.53,3.6,5.5,2.0,2.13,1.68,1.05,1.45,1.35,6.85,1.07
36,23/09/2023,11:00,MONTENEGRO - PRVA CRNOGORSKA LIGA,Sutjeska,Rudar,1.45,3.9,6.8,1.82,1.91,1.7,1.02,1.39,1.27,5.9,1.1
37,23/09/2023,11:15,SPAIN - LALIGA2,Levante,Eldense,1.75,3.5,5.25,2.2,2.0,1.73,1.07,1.44,1.36,9.0,1.07
21,23/09/2023,11:30,BULGARIA - PARVA LIGA,Lok. Plovdiv,Slavia Sofia,1.6,4.0,5.75,2.05,2.1,1.67,1.06,1.44,1.33,8.0,1.08
29,23/09/2023,12:00,BELARUS - VYSSHAYA LIGA,Neman,Dynamo Brest,1.4,4.6,8.0,1.89,2.14,1.67,1.01,1.37,1.25,5.7,1.09
20,23/09/2023,12:00,AUSTRIA - BUNDESLIGA,A. Klagenfurt,A. Lustenau,1.65,3.8,5.5,1.7,1.7,2.05,1.04,1.33,1.2,5.0,1.17
9,23/09/2023,13:00,BAHRAIN - PREMIER LEAGUE,Al Riffa,Al-Najma,1.6,3.8,5.2,1.78,1.8,1.91,1.05,1.38,1.26,4.8,1.15
2,23/09/2023,14:00,SERBIA - SUPER LIGA,Vojvodina,Javor,1.42,4.3,6.8,1.8,2.0,1.72,1.05,1.38,1.26,4.9,1.14
3,23/09/2023,15:00,POLAND - EKSTRAKLASA,Lech Poznan,Stal Mielec,1.29,5.25,11.0,1.67,2.1,1.67,1.04,1.3,1.2,5.0,1.17
4,23/09/2023,15:45,ITALY - SERIE C,Gubbio,Vis Pesaro,1.6,3.6,5.7,2.05,2.02,1.7,1.07,1.47,1.35,5.9,1.1
5,23/09/2023,16:10,ARGENTINA - PRIMERA NACIONAL,Chacarita Juniors,Quilmes,1.73,3.5,5.5,2.4,2.25,1.57,1.1,1.53,1.44,11.0,1.05
6,23/09/2023,16:30,PORTUGAL - LIGA PORTUGAL,FC Porto,Gil Vicente,1.22,7.0,10.0,1.4,1.95,1.8,1.01,1.22,1.11,3.4,1.3
7,23/09/2023,17:00,PERU - LIGA 1,Binacional,AD Cantolao,1.25,5.5,7.5,1.4,1.91,1.8,1.03,1.27,1.15,3.4,1.27
8,23/09/2023,17:30,CHILE - PRIMERA DIVISION,Colo Colo,Cobresal,1.62,4.0,5.5,1.7,1.73,2.0,1.04,1.33,1.22,5.0,1.17
10,23/09/2023,18:00,ARGENTINA - PRIMERA NACIONAL,San Martin T.,Club A. Guemes,1.67,3.6,5.5,2.4,2.38,1.53,1.1,1.53,1.44,11.0,1.05
18,23/09/2023,20:00,USA - USL CHAMPIONSHIP,Pittsburgh,New Mexico,1.6,3.9,5.1,1.93,1.95,1.75,1.06,1.42,1.31,5.5,1.11
11,23/09/2023,20:30,USA - MLS,Atlanta Utd,CF Montreal,1.62,4.0,5.5,1.57,1.62,2.2,1.03,1.29,1.17,4.33,1.2
12,23/09/2023,20:30,USA - MLS,FC Cincinnati,Charlotte,1.67,4.0,5.25,1.6,1.62,2.2,1.03,1.29,1.17,4.33,1.2
13,23/09/2023,20:30,COSTA RICA - PRIMERA DIVISION,Herediano,Liberia,1.4,4.5,6.0,1.57,1.8,1.91,1.03,1.29,1.17,4.33,1.2
14,23/09/2023,20:30,USA - USL CHAMPIONSHIP,Charleston,FC Tulsa,1.5,4.3,5.6,1.7,1.83,1.87,1.04,1.34,1.22,4.45,1.17
15,23/09/2023,20:45,BRAZIL - SERIE B,Sport Recife,Londrina,1.34,4.2,10.25,2.15,2.6,1.44,1.08,1.5,1.37,6.3,1.08
16,23/09/2023,21:00,BRAZIL - SERIE A,Atletico-MG,Cuiaba,1.55,3.6,7.5,2.2,2.25,1.57,1.08,1.5,1.4,9.0,1.07
17,23/09/2023,21:20,VENEZUELA - LIGA FUTVE,Portuguesa,Mineros,1.3,4.8,9.0,1.75,2.2,1.53,1.01,1.39,1.24,5.25,1.11
19,23/09/2023,22:00,MEXICO - LIGA MX,Club Leon,Club Tijuana,1.53,4.5,5.5,1.6,1.7,2.05,1.03,1.29,1.18,4.33,1.2
39,23/09/2023,23:00,COSTA RICA - PRIMERA DIVISION,Alajuelense,AD Santos,1.29,5.0,8.0,1.6,2.0,1.73,1.03,1.29,1.18,4.33,1.2
