Nº,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
2,17/02/2024,12:15,ITALY - SERIE C,Renate,L.R. Vicenza,4.75,3.25,1.78,2.32,2.15,1.62,1.1,1.55,1.45,7.2,1.06
26,18/02/2024,12:15,ROMANIA - LIGA 1,FC Botosani,Univ. Craiova,3.75,3.5,1.85,2.05,1.91,1.8,1.06,1.44,1.33,8.0,1.08
34,18/02/2024,12:45,NETHERLANDS - EERSTE DIVISIE,Eindhoven FC,Groningen,4.5,3.6,1.8,1.73,1.67,2.1,1.04,1.33,1.22,5.5,1.14
20,17/02/2024,13:30,POLAND - DIVISION 1,Polonia Warszawa,Arka Gdynia,4.2,3.5,1.83,2.0,1.83,1.83,1.06,1.4,1.29,7.0,1.1
19,17/02/2024,14:00,SPAIN - PRIMERA RFEF,Merida AD,Castellon,4.2,3.3,1.73,2.25,2.2,1.62,1.08,1.5,1.4,7.5,1.07
10,17/02/2024,14:45,NETHERLANDS - EREDIVISIE,Sittard,AZ Alkmaar,4.33,3.6,1.85,2.05,1.91,1.91,1.06,1.4,1.33,8.0,1.08
12,17/02/2024,15:00,PORTUGAL - LIGA PORTUGAL,Portimonense,Vitoria Guimaraes,4.0,3.5,1.91,2.03,1.8,1.95,1.05,1.4,1.3,7.0,1.1
22,18/02/2024,15:15,BELGIUM - JUPILER PRO LEAGUE,Eupen,Gent,5.0,4.0,1.67,1.67,1.67,2.1,1.03,1.3,1.2,5.0,1.17
21,18/02/2024,15:15,BELGIUM - CHALLENGER PRO LEAGUE,St. Liege U23,Francs Borains,4.0,3.8,1.8,1.65,1.62,2.2,1.03,1.3,1.2,4.5,1.18
23,18/02/2024,16:00,PERU - LIGA 1,Union Comercio,Alianza Lima,4.75,3.6,1.7,2.08,2.0,1.73,1.06,1.44,1.33,8.0,1.08
17,17/02/2024,16:30,ROMANIA - LIGA 1,U Craiova 1948,CFR Cluj,3.75,3.4,1.91,1.98,1.8,1.91,1.05,1.4,1.29,6.5,1.11
24,18/02/2024,16:45,ITALY - SERIE C,Vis Pesaro,Pescara,4.3,3.3,1.83,1.91,1.78,1.93,1.07,1.44,1.31,5.4,1.12
6,17/02/2024,18:00,CHILE - PRIMERA DIVISION,U. Espanola,Colo Colo,4.33,3.75,1.8,1.88,1.8,1.91,1.05,1.36,1.25,6.0,1.13
35,18/02/2024,20:00,URUGUAY - PRIMERA DIVISION,Cerro Largo,Penarol,5.5,3.5,1.67,2.4,2.25,1.57,1.08,1.53,1.44,11.0,1.05
