Nº,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
22,07/10/2023,11:00,ENGLAND - LEAGUE ONE,Bolton,Carlisle,1.5,4.2,7.0,1.85,2.0,1.75,1.05,1.36,1.25,6.0,1.13
40,07/10/2023,11:00,ENGLAND - CHAMPIONSHIP,Southampton,Rotherham,1.33,5.75,9.0,1.57,2.0,1.73,1.03,1.29,1.17,4.33,1.22
39,07/10/2023,11:00,ENGLAND - LEAGUE ONE,Peterborough,Lincoln,1.7,4.0,4.75,1.9,1.91,1.91,1.05,1.36,1.29,6.5,1.11
19,07/10/2023,11:00,ENGLAND - CHAMPIONSHIP,Leicester,Stoke,1.5,4.5,6.5,1.7,1.83,1.83,1.04,1.33,1.22,5.0,1.17
2,07/10/2023,11:00,ENGLAND - CHAMPIONSHIP,Leeds,Bristol City,1.57,4.2,5.75,1.7,1.8,1.91,1.04,1.33,1.22,5.0,1.17
3,07/10/2023,11:00,ENGLAND - CHAMPIONSHIP,Ipswich,Preston,1.6,4.0,5.5,1.8,1.83,1.83,1.05,1.36,1.25,5.5,1.14
4,07/10/2023,11:00,ENGLAND - LEAGUE TWO,Stockport County,Doncaster,1.5,4.2,7.0,1.7,1.8,1.91,1.04,1.33,1.2,5.0,1.17
5,07/10/2023,12:00,BELARUS - VYSSHAYA LIGA,Neman,Belshina,1.2,6.55,12.5,1.47,2.09,1.71,1.02,1.25,1.12,3.65,1.22
6,07/10/2023,12:00,AUSTRIA - BUNDESLIGA,Hartberg,Tirol,1.67,3.75,5.25,1.6,1.62,2.2,1.03,1.29,1.17,4.33,1.2
7,07/10/2023,12:30,SLOVENIA - PRVA LIGA,Celje,Bravo,1.53,3.9,5.9,1.98,2.05,1.7,1.06,1.42,1.32,5.7,1.11
8,07/10/2023,13:00,RUSSIA - PREMIER LEAGUE,Krasnodar,FK Rostov,1.69,4.1,5.53,1.98,1.9,1.86,1.02,1.38,1.26,5.85,1.08
9,07/10/2023,13:00,SWITZERLAND - SUPER LEAGUE,Zurich,Winterthur,1.57,4.33,5.5,1.57,1.62,2.2,1.03,1.29,1.17,4.33,1.2
10,07/10/2023,13:30,ITALY - SERIE C,Padova,Pro Patria,1.6,3.5,5.8,2.37,2.37,1.52,1.1,1.57,1.47,7.4,1.06
11,07/10/2023,13:30,SERBIA - SUPER LIGA,Partizan,Mladost,1.22,5.8,11.5,1.52,2.1,1.65,1.03,1.28,1.17,3.65,1.24
12,07/10/2023,14:00,PORTUGAL - LIGA PORTUGAL,Braga,Rio Ave,1.29,4.75,8.0,1.53,1.95,1.8,1.03,1.29,1.17,4.0,1.22
13,07/10/2023,14:00,PORTUGAL - LIGA PORTUGAL 2,Pacos Ferreira,Vilaverdense,1.62,3.6,4.5,2.03,2.0,1.73,1.05,1.4,1.3,7.0,1.1
14,07/10/2023,14:15,BULGARIA - PARVA LIGA,Cherno More,Lok. Plovdiv,1.73,3.6,5.0,2.3,2.2,1.62,1.08,1.5,1.4,10.0,1.06
15,07/10/2023,15:30,SWITZERLAND - SUPER LEAGUE,St. Gallen,Lausanne Ouchy,1.4,5.0,7.0,1.53,1.73,2.0,1.03,1.29,1.17,4.0,1.22
16,07/10/2023,17:00,PERU - LIGA 1,Deportivo Garcilaso,AD Cantolao,1.14,6.5,17.0,1.57,2.63,1.44,1.04,1.29,1.17,4.0,1.22
17,07/10/2023,17:30,ECUADOR - LIGA PRO,Emelec,Cumbaya,1.5,3.8,5.5,1.95,2.0,1.73,1.05,1.4,1.29,6.5,1.11
18,07/10/2023,18:00,CANADA - CANADIAN PREMIER LEAGUE,Forge,Atl. Ottawa,1.72,3.6,4.8,2.02,1.9,1.82,1.07,1.47,1.33,6.0,1.11
20,07/10/2023,18:30,BOLIVIA - DIVISION PROFESIONAL,Nacional Potosi,Independiente Petrolero,1.4,4.5,6.0,1.65,1.82,1.78,1.01,1.27,1.2,3.6,1.2
41,07/10/2023,20:00,MEXICO - LIGA MX,Monterrey,Juarez,1.53,4.2,6.5,1.7,1.8,1.95,1.04,1.33,1.22,5.0,1.17
