Nº,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
43,16/03/2024,12:00,ENGLAND - LEAGUE ONE,Barnsley,Cheltenham,1.75,3.8,4.75,1.83,1.75,2.0,1.04,1.36,1.25,6.0,1.13
24,16/03/2024,12:00,ENGLAND - LEAGUE TWO,Barrow,Harrogate,1.55,4.33,5.75,2.0,2.0,1.73,1.05,1.4,1.3,7.0,1.1
36,16/03/2024,12:00,ENGLAND - LEAGUE ONE,Wycombe,Northampton,1.7,3.75,5.25,2.0,1.95,1.8,1.05,1.4,1.3,7.0,1.1
37,16/03/2024,12:00,NORTHERN IRELAND - NIFL PREMIERSHIP,Larne,Glenavon,1.33,5.0,7.9,1.6,1.95,1.75,1.03,1.31,1.19,4.0,1.2
38,16/03/2024,12:00,ENGLAND - CHAMPIONSHIP,Ipswich,Sheffield Wed,1.55,4.2,6.0,1.67,1.73,2.0,1.04,1.3,1.2,4.5,1.2
39,16/03/2024,12:00,SCOTLAND - LEAGUE ONE,Hamilton,Stirling,1.33,5.0,6.5,1.57,1.91,1.8,1.03,1.29,1.17,4.33,1.2
40,16/03/2024,12:00,SCOTLAND - PREMIERSHIP,Celtic,St Johnstone,1.1,9.0,26.0,1.4,2.5,1.5,1.02,1.2,1.13,3.4,1.33
41,16/03/2024,12:00,ENGLAND - LEAGUE ONE,Lincoln,Bristol Rovers,1.7,3.5,5.75,2.1,2.0,1.75,1.07,1.44,1.33,8.0,1.08
42,16/03/2024,12:00,ENGLAND - LEAGUE TWO,Wrexham,Tranmere,1.53,4.2,6.0,1.65,1.73,2.0,1.03,1.3,1.18,4.5,1.18
44,16/03/2024,12:00,ENGLAND - LEAGUE TWO,AFC Wimbledon,Newport,1.73,3.75,5.0,1.98,1.83,1.83,1.05,1.36,1.29,6.5,1.11
23,16/03/2024,12:15,ITALY - SERIE C,Mantova,Fiorenzuola,1.26,5.2,10.75,1.75,2.42,1.5,1.05,1.36,1.25,4.75,1.15
21,16/03/2024,12:45,BULGARIA - PARVA LIGA,Ludogorets,Lok. Sofia,1.1,9.5,26.0,1.4,2.63,1.44,1.02,1.2,1.11,3.25,1.33
2,16/03/2024,13:10,CROATIA - HNL,Hajduk Split,Lok. Zagreb,1.36,4.2,8.5,2.0,2.25,1.57,1.05,1.4,1.3,7.0,1.1
3,16/03/2024,14:00,SWITZERLAND - CHALLENGE LEAGUE,Aarau,Baden,1.47,4.5,5.7,1.5,1.62,2.15,1.03,1.28,1.16,3.5,1.26
4,16/03/2024,14:00,SPAIN - PRIMERA RFEF,Dep. La Coruna,Sabadell,1.4,4.0,8.0,1.95,2.25,1.57,1.05,1.4,1.29,6.0,1.11
5,16/03/2024,14:30,ITALY - SERIE C,Avellino,Brindisi,1.21,5.6,13.0,1.75,2.62,1.44,1.04,1.36,1.24,4.7,1.15
6,16/03/2024,14:30,ITALY - SERIE C,Carrarese,Juventus U23,1.65,3.45,5.3,2.15,2.02,1.7,1.08,1.5,1.38,6.3,1.09
7,16/03/2024,14:30,SPAIN - LALIGA2,R. Oviedo,Racing Santander,1.73,3.5,5.25,2.05,1.91,1.8,1.06,1.44,1.33,8.0,1.08
8,16/03/2024,14:30,ENGLAND - FA CUP,Manchester City,Newcastle,1.25,6.5,10.0,1.36,1.8,1.95,1.01,1.22,1.1,3.0,1.36
9,16/03/2024,15:00,PORTUGAL - LIGA PORTUGAL,Braga,Gil Vicente,1.44,5.0,7.0,1.6,1.8,1.95,1.03,1.29,1.18,4.33,1.2
10,16/03/2024,16:00,POLAND - EKSTRAKLASA,Slask Wroclaw,Puszcza,1.67,3.75,5.0,2.03,1.95,1.8,1.05,1.4,1.3,7.0,1.1
11,16/03/2024,16:30,SWITZERLAND - SUPER LEAGUE,Lugano,Yverdon,1.57,4.33,5.5,1.53,1.62,2.2,1.03,1.29,1.17,4.0,1.22
12,16/03/2024,16:45,BELGIUM - CHALLENGER PRO LEAGUE,Dender,St. Liege U23,1.3,5.25,8.0,1.44,1.73,2.0,1.02,1.22,1.13,3.5,1.29
13,16/03/2024,17:00,ARGENTINA - COPA DE LA LIGA PROFESIONAL,San Lorenzo,Sarmiento Junin,1.75,3.5,5.25,2.6,2.25,1.57,1.1,1.53,1.5,13.0,1.04
14,16/03/2024,17:00,PERU - LIGA 1,ADT Tarma,Cajamarca,1.6,3.75,5.5,2.0,1.91,1.8,1.05,1.4,1.3,7.0,1.1
15,16/03/2024,17:00,SPAIN - LALIGA2,Gijon,Alcorcon,1.73,3.3,6.0,2.4,2.25,1.57,1.1,1.53,1.44,11.0,1.05
16,16/03/2024,17:30,ECUADOR - LIGA PRO,LDU Quito,Aucas,1.53,4.0,6.0,1.8,1.8,1.91,1.04,1.33,1.25,5.5,1.14
17,16/03/2024,19:15,ARGENTINA - COPA DE LA LIGA PROFESIONAL,Racing Club,Defensa y Justicia,1.67,3.75,5.5,2.03,1.83,1.83,1.05,1.4,1.3,7.0,1.1
18,16/03/2024,20:00,ECUADOR - LIGA PRO,Barcelona SC,Orense,1.4,4.2,8.5,1.9,2.2,1.62,1.05,1.36,1.29,6.5,1.11
19,16/03/2024,20:00,MEXICO - LIGA MX,Cruz Azul,Necaxa,1.45,4.5,7.0,1.7,1.91,1.91,1.04,1.33,1.22,5.0,1.17
20,16/03/2024,21:30,USA - MLS,Sporting Kansas City,San Jose Earthquakes,1.7,3.6,5.5,1.88,1.8,1.95,1.05,1.36,1.25,6.0,1.13
22,16/03/2024,21:30,ARGENTINA - COPA DE LA LIGA PROFESIONAL,Atl. Tucuman,Ind. Rivadavia,1.67,3.6,6.0,2.15,2.1,1.67,1.07,1.44,1.36,9.0,1.07
45,16/03/2024,22:00,MEXICO - LIGA MX,U.A.N.L.- Tigres,Mazatlan FC,1.5,4.33,6.5,1.7,1.8,1.95,1.04,1.33,1.22,5.0,1.17
