Nº,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
3,18/05/2024,14:00,SPAIN - PRIMERA RFEF,Ceuta,Atl. Madrid B,1.62,3.6,4.5,1.98,1.98,1.75,1.06,1.42,1.32,5.7,1.11
4,18/05/2024,15:00,ROMANIA - LIGA 1,CFR Cluj,Farul Constanta,1.57,4.0,5.25,1.65,1.73,2.0,1.03,1.3,1.18,4.5,1.18
5,18/05/2024,15:00,ROMANIA - LIGA 1,Univ. Craiova,Sepsi Sf. Gheorghe,1.53,4.2,5.25,1.62,1.73,2.0,1.03,1.3,1.18,4.5,1.18
6,18/05/2024,16:00,BOLIVIA - DIVISION PROFESIONAL,GV San Jose,Independiente,1.57,3.75,5.0,1.8,1.83,1.83,1.05,1.36,1.25,6.0,1.13
9,18/05/2024,17:00,CANADA - CANADIAN PREMIER LEAGUE,Forge,Vancouver FC,1.7,3.85,4.6,1.87,1.85,1.85,1.06,1.4,1.29,5.4,1.13
7,18/05/2024,17:00,PERU - LIGA 1,Sporting Cristal,Union Comercio,1.17,6.25,13.0,1.36,1.91,1.8,1.02,1.2,1.1,3.0,1.36
16,18/05/2024,17:00,VENEZUELA - LIGA FUTVE,La Guaira,Inter de Barinas,1.7,3.45,4.7,1.98,1.91,1.7,1.03,1.44,1.33,6.95,1.05
10,18/05/2024,18:00,ARGENTINA - LIGA PROFESIONAL,River Plate,Belgrano,1.42,4.33,8.5,1.8,2.0,1.75,1.04,1.33,1.22,5.5,1.14
11,18/05/2024,18:30,BOLIVIA - DIVISION PROFESIONAL,Nacional Potosi,Santa Cruz,1.2,6.5,8.5,1.4,1.83,1.83,1.02,1.22,1.11,3.25,1.33
12,18/05/2024,18:30,BRAZIL - SERIE B,Goias,Botafogo SP,1.57,3.6,6.5,2.3,2.25,1.57,1.1,1.5,1.4,10.0,1.06
13,18/05/2024,20:00,PERU - LIGA 1,FBC Melgar,Sport Huancayo,1.38,4.5,8.0,1.73,2.0,1.73,1.04,1.33,1.22,5.5,1.14
14,18/05/2024,20:30,USA - USL CHAMPIONSHIP,Tampa Bay,FC Tulsa,1.37,4.9,6.8,1.5,1.75,1.98,1.03,1.27,1.16,3.55,1.26
15,18/05/2024,20:30,USA - MLS,Inter Miami,DC United,1.48,5.25,5.25,1.33,1.5,2.5,1.01,1.2,1.1,2.75,1.4
17,18/05/2024,21:00,BRAZIL - SERIE B,Sport Recife,Avai,1.4,4.75,7.5,2.03,2.25,1.57,1.06,1.4,1.3,7.0,1.1
35,18/05/2024,23:30,USA - USL CHAMPIONSHIP,Phoenix Rising,Miami FC,1.4,4.4,7.0,1.62,1.82,1.88,1.04,1.33,1.2,4.1,1.2
