Nº,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
50,21/10/2023,11:00,ENGLAND - CHAMPIONSHIP,West Brom,Plymouth,1.7,3.6,5.0,1.67,1.67,2.1,1.04,1.33,1.2,4.5,1.2
51,21/10/2023,11:00,AZERBAIJAN - PREMIER LEAGUE,Sabah Baku,Sumqayit,1.57,3.6,5.6,1.9,1.88,1.72,1.02,1.42,1.3,5.95,1.08
53,21/10/2023,11:00,ENGLAND - PREMIER LEAGUE,Newcastle,Crystal Palace,1.45,4.5,7.0,1.95,2.0,1.75,1.05,1.36,1.29,6.0,1.13
45,21/10/2023,11:00,ENGLAND - LEAGUE TWO,Stockport County,Grimsby,1.5,4.2,7.0,1.8,1.83,1.83,1.04,1.33,1.22,5.5,1.14
52,21/10/2023,11:30,INDIA - ISL,Kerala Blasters,North East Utd,1.5,4.33,5.5,1.6,1.73,2.0,1.03,1.29,1.18,4.33,1.2
28,21/10/2023,12:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Nassr,Damac,1.13,7.0,15.0,1.33,2.0,1.73,1.01,1.2,1.08,2.75,1.4
27,21/10/2023,12:00,AUSTRIA - BUNDESLIGA,Sturm Graz,Hartberg,1.5,4.5,6.0,1.67,1.75,2.0,1.03,1.3,1.2,5.0,1.17
26,21/10/2023,12:00,GEORGIA - CRYSTALBET EROVNULI LIGA,Dinamo Tbilisi,Gagra,1.32,4.6,7.5,1.42,1.69,2.11,1.01,1.21,1.12,3.34,1.26
25,21/10/2023,13:00,SLOVAKIA - NIKE LIGA,Trencin,Skalica,1.44,4.15,7.4,1.82,1.93,1.78,1.05,1.4,1.26,5.1,1.15
2,21/10/2023,13:00,SLOVAKIA - NIKE LIGA,Podbrezova,Ruzomberok,1.6,3.85,5.4,1.75,1.75,1.95,1.05,1.39,1.25,4.75,1.16
3,21/10/2023,13:00,EGYPT - PREMIER LEAGUE,Zamalek,Smouha,1.65,3.6,4.9,1.8,1.75,1.85,1.01,1.39,1.26,5.55,1.1
4,21/10/2023,13:00,GEORGIA - CRYSTALBET EROVNULI LIGA,Torpedo Kutaisi,Samtredia,1.62,3.8,4.4,1.62,1.73,2.06,1.01,1.32,1.2,4.5,1.16
5,21/10/2023,15:00,SPAIN - PRIMERA RFEF,Leonesa,Arenteiro,1.5,3.6,6.5,2.38,2.63,1.44,1.08,1.53,1.44,8.5,1.05
6,21/10/2023,15:00,SPAIN - PRIMERA RFEF,Malaga,Real Madrid B,1.53,3.6,6.0,2.05,2.1,1.67,1.05,1.44,1.33,7.0,1.08
7,21/10/2023,15:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Ahli SC,Al Wehda,1.29,4.75,9.0,1.53,1.91,1.8,1.01,1.29,1.17,4.0,1.22
8,21/10/2023,15:00,PERU - LIGA 1,Alianza Atl.,Dep. Municipal,1.4,4.75,6.0,1.7,1.91,1.8,1.03,1.33,1.22,5.0,1.17
9,21/10/2023,15:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Shabab,Al Taee,1.45,4.2,5.75,1.6,1.83,1.83,1.03,1.3,1.17,4.33,1.2
10,21/10/2023,16:00,NETHERLANDS - EREDIVISIE,AZ Alkmaar,Heerenveen,1.29,5.75,10.0,1.53,1.95,1.8,1.03,1.25,1.17,4.0,1.22
11,21/10/2023,16:00,NETHERLANDS - EREDIVISIE,Feyenoord,Vitesse,1.14,8.5,17.0,1.33,2.05,1.7,1.01,1.2,1.1,3.0,1.36
12,21/10/2023,18:00,PERU - LIGA 1,Alianza Lima,ADT Tarma,1.45,3.75,7.0,2.1,2.25,1.57,1.07,1.44,1.36,8.0,1.08
13,21/10/2023,19:00,USA - MLS,New York City,Chicago Fire,1.65,4.0,5.0,1.73,1.75,2.0,1.04,1.33,1.22,5.5,1.14
14,21/10/2023,19:00,USA - MLS,Columbus Crew,CF Montreal,1.45,5.0,6.0,1.36,1.53,2.38,1.01,1.2,1.11,3.25,1.33
15,21/10/2023,20:00,ECUADOR - LIGA PRO,Barcelona SC,Libertad,1.44,4.5,6.0,1.7,1.91,1.8,1.04,1.33,1.22,5.0,1.17
16,21/10/2023,20:00,USA - USL CHAMPIONSHIP,Pittsburgh,Detroit,1.47,4.2,6.1,1.82,1.98,1.75,1.05,1.38,1.27,5.0,1.14
17,21/10/2023,20:30,PARAGUAY - PRIMERA DIVISION,Cerro Porteno,Resistencia,1.4,4.75,7.0,1.6,1.83,1.83,1.03,1.29,1.18,4.33,1.2
18,21/10/2023,20:30,USA - USL CHAMPIONSHIP,Tampa Bay,Birmingham,1.65,3.8,4.75,1.82,1.82,1.9,1.05,1.39,1.27,5.0,1.14
19,21/10/2023,21:00,BOLIVIA - DIVISION PROFESIONAL,Guabira,Libertad Gran Mamore,1.5,3.8,5.5,1.7,1.8,1.91,1.04,1.33,1.22,5.0,1.17
20,21/10/2023,22:00,USA - MLS,San Jose Earthquakes,Austin FC,1.57,4.5,5.0,1.44,1.5,2.5,1.02,1.22,1.13,3.5,1.29
21,21/10/2023,22:00,USA - USL CHAMPIONSHIP,San Antonio,Colorado Springs,1.65,3.8,4.8,1.62,1.62,2.18,1.04,1.33,1.2,4.05,1.2
22,21/10/2023,22:00,MEXICO - LIGA MX,Club America,Santos Laguna,1.5,5.0,5.5,1.53,1.67,2.1,1.02,1.25,1.17,4.0,1.22
23,21/10/2023,22:20,COLOMBIA - PRIMERA A,Junior,Once Caldas,1.6,3.6,6.5,2.1,2.1,1.67,1.07,1.44,1.33,8.0,1.08
24,21/10/2023,23:00,USA - USL CHAMPIONSHIP,Sacramento Republic,New Mexico,1.62,3.95,4.75,1.75,1.8,1.91,1.05,1.36,1.25,4.75,1.15
40,21/10/2023,23:00,COSTA RICA - PRIMERA DIVISION,Herediano,Puntarenas FC,1.4,4.2,7.0,1.7,1.91,1.8,1.04,1.33,1.2,5.0,1.17
54,21/10/2023,23:30,USA - USL CHAMPIONSHIP,Orange County SC,El Paso,1.65,3.75,4.8,1.75,1.75,1.98,1.05,1.37,1.24,4.7,1.15
