Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
19,SCOTLAND - CHAMPIONSHIP,16/03/2024,12:00,Partick Thistle,Morton,2.2,3.4,2.9
20,NORTHERN IRELAND - NIFL PREMIERSHIP,16/03/2024,12:00,Crusaders,Coleraine,1.75,3.85,4.1
21,ENGLAND - LEAGUE TWO,16/03/2024,12:00,Wrexham,Tranmere,1.53,4.2,6.0
22,ITALY - SERIE C,16/03/2024,12:15,Atalanta U23,Pergolettese,1.93,3.0,4.35
23,SPAIN - LALIGA2,16/03/2024,12:15,Eibar,Villarreal B,1.5,4.5,6.5
24,BULGARIA - PARVA LIGA,16/03/2024,12:45,Ludogorets,Lok. Sofia,1.1,9.5,26.0
25,AUSTRIA - BUNDESLIGA,16/03/2024,13:00,BW Linz,A. Lustenau,1.8,3.75,4.33
26,SENEGAL - LIGUE 1,16/03/2024,13:30,Pikine,Dakar SC,2.52,2.25,3.7
27,SENEGAL - LIGUE 1,16/03/2024,13:30,Teungueth,Guediawaye,2.22,2.37,4.25
28,SWITZERLAND - CHALLENGE LEAGUE,16/03/2024,14:00,Aarau,Baden,1.47,4.5,5.7
29,SPAIN - PRIMERA RFEF,16/03/2024,14:00,Dep. La Coruna,Sabadell,1.4,4.0,8.0
30,SPAIN - PRIMERA RFEF,16/03/2024,14:00,Antequera,Recreativo Huelva,2.1,3.1,3.3
31,ENGLAND - FA CUP,16/03/2024,14:30,Manchester City,Newcastle,1.25,6.5,10.0
32,PORTUGAL - LIGA PORTUGAL,16/03/2024,15:00,SC Farense,Rio Ave,2.7,3.1,2.8
33,ECUADOR - LIGA PRO,16/03/2024,15:00,Mushuc Runa,Imbabura,1.85,3.3,4.33
34,PERU - LIGA 1,16/03/2024,17:00,ADT Tarma,Cajamarca,1.6,3.75,5.5
35,SPAIN - LALIGA2,16/03/2024,17:00,Gijon,Alcorcon,1.73,3.3,6.0
36,ECUADOR - LIGA PRO,16/03/2024,17:30,LDU Quito,Aucas,1.53,4.0,6.0
37,PORTUGAL - LIGA PORTUGAL,16/03/2024,17:30,FC Porto,Vizela,1.13,8.5,19.0
38,MOROCCO - BOTOLA PRO,16/03/2024,19:00,FAR Rabat,Olympique de Safi,1.4,3.75,7.5
39,MOROCCO - BOTOLA PRO,16/03/2024,19:00,Raja Casablanca,Jeunesse Sportive Soualem,1.17,6.0,13.0
40,ARGENTINA - PRIMERA NACIONAL,16/03/2024,19:10,Temperley,Atl. Rafaela,2.55,2.88,3.2
41,ARGENTINA - PRIMERA NACIONAL,16/03/2024,19:40,Brown Adrogue,San Telmo,2.45,3.0,3.2
42,USA - USL CHAMPIONSHIP,16/03/2024,20:30,Tampa Bay,San Antonio,1.85,3.4,4.1
43,CHILE - PRIMERA DIVISION,16/03/2024,20:30,Cobreloa,U. Espanola,2.1,3.25,3.75
44,USA - USL CHAMPIONSHIP,16/03/2024,21:00,Las Vegas Lights,FC Tulsa,2.22,3.3,3.05
45,NICARAGUA - LIGA PRIMERA,16/03/2024,21:00,Diriangen,Masachapa,1.1,8.0,15.0
46,USA - MLS,16/03/2024,21:30,Sporting Kansas City,San Jose Earthquakes,1.7,3.6,5.5
47,USA - MLS,16/03/2024,21:30,FC Dallas,Vancouver Whitecaps,2.2,3.5,3.2
48,PANAMA - LPF,16/03/2024,22:30,Arabe Unido,Deportivo Universitario,2.12,3.15,3.35
49,COSTA RICA - PRIMERA DIVISION,16/03/2024,23:30,Liberia,San Carlos,2.3,3.3,2.75
