Nº,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
34,02/12/2023,12:00,ENGLAND - FA CUP,Peterborough,Doncaster,1.45,4.75,6.0,1.6,1.8,1.95,1.03,1.29,1.18,4.33,1.2
35,02/12/2023,12:00,NORTHERN IRELAND - NIFL PREMIERSHIP,Crusaders,Newry City,1.17,6.7,13.0,1.38,2.0,1.72,1.02,1.21,1.12,2.95,1.35
36,02/12/2023,12:00,ENGLAND - PREMIER LEAGUE,Brentford,Luton,1.45,4.5,6.5,1.73,1.91,1.91,1.04,1.33,1.22,5.0,1.17
37,02/12/2023,12:00,SPAIN - PRIMERA RFEF,CF Intercity,Merida AD,1.62,3.5,4.75,2.35,2.38,1.53,1.07,1.5,1.44,8.0,1.06
21,02/12/2023,12:00,ENGLAND - FA CUP,Blackpool,Forest Green,1.5,4.2,6.5,1.7,1.8,1.95,1.04,1.33,1.2,5.0,1.17
39,02/12/2023,12:00,SCOTLAND - LEAGUE ONE,Kelty Hearts,Edinburgh City,1.57,4.33,5.0,1.5,1.57,2.25,1.01,1.25,1.14,3.75,1.25
19,02/12/2023,12:00,ENGLAND - FA CUP,Bolton,Harrogate,1.4,5.0,7.0,1.53,1.75,2.0,1.03,1.29,1.17,4.0,1.22
22,02/12/2023,12:00,SCOTLAND - LEAGUE ONE,Falkirk,Cove Rangers,1.45,4.5,6.0,1.67,1.83,1.83,1.03,1.33,1.2,4.5,1.17
2,02/12/2023,12:00,ENGLAND - FA CUP,Oxford Utd,Grimsby,1.44,5.0,6.5,1.6,1.8,1.95,1.03,1.29,1.18,4.33,1.2
3,02/12/2023,12:00,ENGLAND - FA CUP,Wycombe,Morecambe,1.57,4.2,5.5,1.7,1.75,2.0,1.04,1.33,1.2,5.0,1.17
4,02/12/2023,12:00,ENGLAND - PREMIER LEAGUE,Arsenal,Wolves,1.25,5.75,11.0,1.62,2.2,1.62,1.03,1.3,1.2,4.5,1.2
40,02/12/2023,12:00,ENGLAND - CHAMPIONSHIP,Southampton,Cardiff,1.62,4.0,5.25,1.8,1.8,1.91,1.05,1.33,1.25,5.5,1.14
5,02/12/2023,12:15,ITALY - SERIE C,Cesena,Juventus U23,1.35,4.35,8.75,2.0,2.4,1.5,1.07,1.42,1.33,5.8,1.1
6,02/12/2023,12:30,BULGARIA - PARVA LIGA,Levski Sofia,Lok. Plovdiv,1.6,4.0,5.5,2.15,2.2,1.62,1.06,1.44,1.36,9.0,1.07
7,02/12/2023,13:30,SLOVENIA - PRVA LIGA,Celje,Koper,1.65,3.7,5.0,1.88,1.87,1.85,1.06,1.4,1.29,5.3,1.12
8,02/12/2023,13:30,CROATIA - HNL,Hajduk Split,Gorica,1.4,4.2,7.5,2.05,2.25,1.57,1.06,1.4,1.3,7.0,1.1
9,02/12/2023,14:00,SPAIN - PRIMERA RFEF,Castellon,Linares,1.25,5.0,8.0,1.78,2.5,1.5,1.04,1.36,1.25,5.0,1.14
10,02/12/2023,14:30,ITALY - SERIE C,Carrarese,Recanatese,1.62,3.65,5.4,2.15,2.15,1.62,1.08,1.5,1.39,6.5,1.08
11,02/12/2023,16:00,SPAIN - PRIMERA RFEF,Malaga,Sanluqueno,1.44,4.2,5.75,2.03,2.25,1.57,1.03,1.4,1.33,6.5,1.1
12,02/12/2023,16:00,BOLIVIA - DIVISION PROFESIONAL,Always Ready,Oriente Petrolero,1.3,4.5,9.0,1.53,1.8,1.91,1.03,1.25,1.14,4.0,1.22
13,02/12/2023,16:00,BELGIUM - CHALLENGER PRO LEAGUE,Deinze,Club Brugge KV U23,1.53,4.33,5.0,1.53,1.62,2.2,1.03,1.25,1.17,4.0,1.22
14,02/12/2023,16:45,BELGIUM - JUPILER PRO LEAGUE,Antwerp,Leuven,1.36,5.0,8.5,1.44,1.67,2.1,1.02,1.22,1.13,3.5,1.29
15,02/12/2023,17:30,PORTUGAL - LIGA PORTUGAL 2,AVS,Benfica B,1.75,3.6,4.75,2.1,1.91,1.8,1.06,1.44,1.33,8.0,1.08
16,02/12/2023,18:00,CHILE - PRIMERA DIVISION,U. Catolica,Copiapo,1.73,3.8,4.75,1.75,1.73,2.0,1.04,1.33,1.22,5.5,1.14
17,02/12/2023,18:00,CHILE - PRIMERA DIVISION,Palestino,Curico Unido,1.36,5.0,8.0,1.65,1.8,1.91,1.03,1.29,1.2,4.5,1.18
18,02/12/2023,19:00,URUGUAY - PRIMERA DIVISION,Penarol,Racing Montevideo,1.55,4.0,5.75,2.05,2.1,1.67,1.06,1.4,1.33,8.0,1.08
20,02/12/2023,22:00,MEXICO - LIGA MX,Club America,Club Leon,1.57,4.33,5.25,1.67,1.75,2.0,1.03,1.3,1.2,5.0,1.17
41,02/12/2023,23:30,USA - MLS,Los Angeles FC,Houston Dynamo,1.6,4.33,4.75,1.98,2.0,1.75,1.05,1.4,1.3,7.0,1.1
